name,code,date,time,open,low,high,price,volume,buy/volume,sell/volume
SANICHI TECHNOLOGY BERHAD - WARRANTS E 2018/2021,0133WE,19-Apr-19,7:12 PM,0.015,0.015,0.015,0.015,"1,666","0.015 / 130,176","0.020 / 41,262"
SAPURA INDUSTRIAL BHD,7811,19-Apr-19,7:12 PM,0.72,0.71,0.72,0.71,60,0.710 / 90,0.730 / 10
SAPURA ENERGY BERHAD,5218,19-Apr-19,7:12 PM,0.315,0.31,0.32,0.31,"1,165,217","0.310 / 381,780","0.315 / 28,000"
SAPURA ENERGY BERHAD - RCPS-I A 2019/2024,5218PA,19-Apr-19,7:12 PM,0.34,0.34,0.34,0.34,25,0.340 / 176,0.365 / 140
SAPURA ENERGY BERHAD - WARRANTS A 2019/2026,5218WA,19-Apr-19,7:12 PM,0.13,0.125,0.135,0.13,"233,876","0.130 / 50,646","0.135 / 141,664"
SAPNRGC69: CW SAPURA ENERGY BERHAD (MACQ),521869,19-Apr-19,7:12 PM,-,-,-,0.005,0,0.000 / 0,"0.005 / 5,309"
SAPNRGC70: CW SAPURA ENERGY BERHAD (MIBB),521870,19-Apr-19,7:12 PM,-,-,-,0.045,0,0.000 / 0,0.100 / 500
SAPNRGC72: CW SAPURA ENERGY BERHAD (MACQ),521872,19-Apr-19,7:12 PM,-,-,-,0.005,0,0.000 / 0,0.015 / 700
SAPNRGC73: CW SAPURA ENERGY BERHAD (MACQ),521873,19-Apr-19,7:12 PM,-,-,-,0.015,0,"0.010 / 3,000",0.020 / 806
SAPNRGC74: CW SAPURA ENERGY BERHAD (KIBB),521874,19-Apr-19,7:12 PM,0.02,0.02,0.02,0.02,"22,000",0.015 / 600,0.000 / 0
SAPNRGC75: CW SAPURA ENERGY BERHAD (KIBB),521875,19-Apr-19,7:12 PM,0.07,0.07,0.07,0.07,"9,400","0.065 / 2,255","0.070 / 5,000"
SAPNRGC76: CW SAPURA ENERGY BERHAD (MACQ),521876,19-Apr-19,7:12 PM,0.065,0.065,0.065,0.065,"4,200","0.060 / 32,313","0.070 / 1,099"
SAPNRGC77: CW SAPURA ENERGY BERHAD (MIBB),521877,19-Apr-19,7:12 PM,0.08,0.08,0.08,0.08,"8,000",0.000 / 0,0.000 / 0
SAPURA RESOURCES BHD,4596,19-Apr-19,7:12 PM,-,-,-,0.585,0,0.590 / 20,0.620 / 30
SASBADI HOLDINGS BHD,5252,19-Apr-19,7:12 PM,0.225,0.225,0.23,0.225,"14,417","0.225 / 4,829","0.230 / 13,918"
SAUDEE GROUP BERHAD,5157,19-Apr-19,7:12 PM,-,-,-,0.29,0,0.280 / 500,0.315 / 149
SAUDEE GROUP BERHAD - WARRANTS 2016/2021,5157WA,19-Apr-19,7:12 PM,-,-,-,0.095,0,0.085 / 450,0.105 / 500
SUNGEI BAGAN RUBBER CO (M) BHD,2569,19-Apr-19,7:12 PM,-,-,-,2.95,0,2.880 / 2,3.000 / 20
SBC CORPORATION BHD,5207,19-Apr-19,7:12 PM,0.46,0.46,0.48,0.48,248,0.460 / 112,"0.480 / 1,025"
SARAWAK CABLE BERHAD,5170,19-Apr-19,7:12 PM,0.39,0.39,0.4,0.4,"5,094",0.390 / 104,0.400 / 813
SC ESTATE BUILDER BERHAD,109,19-Apr-19,7:12 PM,0.03,0.03,0.035,0.035,"15,730",0.030 / 320,"0.035 / 64,403"
SC ESTATE BUILDER BERHAD - WARRANTS B 2014/2019,0109WB,19-Apr-19,7:12 PM,0.005,0.005,0.01,0.005,"86,392",0.000 / 0,"0.010 / 294,948"
SCC HOLDINGS BERHAD,158,19-Apr-19,7:12 PM,0.52,0.52,0.52,0.52,110,0.515 / 100,0.520 / 10
SCGM BHD,7247,19-Apr-19,7:12 PM,1.02,1.02,1.02,1.02,390,1.020 / 40,1.030 / 915
SCGM BERHAD - WARRANTS A,7247WA,19-Apr-19,7:12 PM,-,-,-,0.05,0,0.045 / 153,0.065 / 150
SCH GROUP BERHAD,161,19-Apr-19,7:12 PM,0.115,0.115,0.12,0.12,"3,420","0.115 / 2,480","0.120 / 2,698"
SCH GROUP BERHAD - WARRANTS 2016/2021,0161WA,19-Apr-19,7:12 PM,0.035,0.03,0.035,0.035,"11,630","0.035 / 2,120","0.040 / 4,940"
SARAWAK CONSOLIDATED IND BHD,9237,19-Apr-19,7:12 PM,0.57,0.57,0.595,0.595,"1,325",0.580 / 1,0.595 / 99
SCICOM (MSC) BHD,99,19-Apr-19,7:12 PM,0.95,0.95,0.95,0.95,"3,974","0.945 / 1,036",0.950 / 776
SCIENTEX BERHAD,4731,19-Apr-19,7:12 PM,8.77,8.77,8.8,8.77,427,8.770 / 71,8.790 / 121
SCIENTX-CF: CW SCIENTEX BERHAD (CIMB),4731CF,19-Apr-19,7:12 PM,-,-,-,0.055,0,0.025 / 50,0.000 / 0
SCANWOLF CORPORATION BHD,7239,19-Apr-19,7:12 PM,-,-,-,0.14,0,"0.135 / 1,002",0.150 / 654
SCOMI GROUP BHD,7158,19-Apr-19,7:12 PM,0.095,0.09,0.095,0.09,"104,092","0.090 / 61,873","0.095 / 77,467"
SCOMI GROUP BERHAD - WARRANTS B,7158WB,19-Apr-19,7:12 PM,0.03,0.025,0.035,0.03,"37,782","0.025 / 113,061","0.030 / 2,277"
SCOMI ENERGY SERVICES BHD,7045,19-Apr-19,7:12 PM,0.1,0.095,0.1,0.1,"28,852","0.095 / 1,605","0.100 / 12,652"
SUPERCOMNET TECHNOLOGIES BHD,1,19-Apr-19,7:12 PM,0.885,0.86,0.895,0.87,"20,651",0.870 / 130,"0.875 / 1,030"
SCOPE INDUSTRIES BHD,28,19-Apr-19,7:12 PM,0.23,0.225,0.245,0.225,"32,285",0.225 / 200,"0.230 / 3,200"
SCOPE INDUSTRIES BHD - WARR,0028WA,19-Apr-19,7:12 PM,0.11,0.1,0.115,0.115,"4,820","0.100 / 2,672",0.115 / 605
SELANGOR DREDGING BHD,2224,19-Apr-19,7:12 PM,0.68,0.68,0.685,0.685,400,0.675 / 200,0.685 / 203
SEACERA GROUP BERHAD,7073,19-Apr-19,7:12 PM,0.295,0.28,0.325,0.32,"435,523","0.315 / 9,001","0.320 / 4,691"
SEACERA GROUP BERHAD-WARRANTS B 2014/2019,7073WB,19-Apr-19,7:12 PM,-,-,-,0.005,0,"0.005 / 14,997","0.005 / 7,535"
SEACERA GROUP BERHAD - WARRANTS C,7073WC,19-Apr-19,7:12 PM,0.035,0.03,0.04,0.04,"70,660","0.035 / 94,052","0.040 / 26,159"
SEAL INCORPORATED BHD,4286,19-Apr-19,7:12 PM,0.33,0.33,0.345,0.345,251,0.335 / 30,0.345 / 339
SEALINK INTERNATIONAL BHD,5145,19-Apr-19,7:12 PM,0.21,0.205,0.21,0.205,"11,189","0.205 / 10,780","0.210 / 1,315"
SEREMBAN ENGINEERING BERHAD,5163,19-Apr-19,7:12 PM,0.39,0.39,0.39,0.39,50,0.390 / 150,0.425 / 30
SEDANIA INNOVATOR BERHAD,178,19-Apr-19,7:12 PM,0.22,0.18,0.225,0.18,"207,708","0.175 / 2,895",0.180 / 632
SEE HUP CONSOLIDATED BHD,7053,19-Apr-19,7:12 PM,-,-,-,0.91,0,0.910 / 40,0.980 / 21
SEERS BERHAD,3009,19-Apr-19,7:12 PM,-,-,-,0.1,0,0.000 / 0,0.000 / 0
SEG INTERNATIONAL BHD,9792,19-Apr-19,7:12 PM,-,-,-,0.635,0,0.630 / 700,0.635 / 525
7-ELEVEN MALAYSIA HOLDINGS BERHAD,5250,19-Apr-19,7:12 PM,1.48,1.47,1.49,1.49,632,1.490 / 240,1.500 / 249
EVERSENDAI CORPORATION BERHAD,5205,19-Apr-19,7:12 PM,0.495,0.49,0.51,0.5,"62,277","0.500 / 1,879","0.505 / 1,929"
SERBA DINAMIK HOLDINGS BERHAD,5279,19-Apr-19,7:12 PM,4,3.94,4,3.95,"24,763",3.940 / 86,"3.950 / 3,934"
SERBADK-CP: CW SERBA DINAMIK HOLDINGS BERHAD (KIBB),5279CP,19-Apr-19,7:12 PM,-,-,-,0.06,0,0.000 / 0,0.000 / 0
SERBADK-CQ: CW SERBA DINAMIK HOLDINGS BERHAD (RHB),5279CQ,19-Apr-19,7:12 PM,0.16,0.16,0.16,0.16,350,0.000 / 0,0.000 / 0
SERBADK-CR: CW SERBA DINAMIK HOLDINGS BERHAD (MIBB),5279CR,19-Apr-19,7:12 PM,-,-,-,0.12,0,0.000 / 0,0.000 / 0
SERBADK-CS: CW SERBA DINAMIK HOLDINGS BERHAD (AM),5279CS,19-Apr-19,7:12 PM,-,-,-,0.095,0,0.000 / 0,0.000 / 0
SERN KOU RESOURCES BHD,7180,19-Apr-19,7:12 PM,0.51,0.51,0.51,0.51,"1,000",0.500 / 50,0.510 / 723
SERN KOU RESOURCES BERHAD - WARRANTS 2018/2023,7180WA,19-Apr-19,7:12 PM,-,-,-,0.305,0,0.250 / 100,0.300 / 266
SERSOL BERHAD,55,19-Apr-19,7:12 PM,0.1,0.1,0.105,0.105,151,"0.100 / 2,850",0.105 / 411
SERSOL BERHAD - WARR13/23,0055WA,19-Apr-19,7:12 PM,-,-,-,0.05,0,"0.040 / 1,644","0.050 / 4,477"
SHANGRI-LA HOTELS (M) BHD,5517,19-Apr-19,7:12 PM,5.5,5.49,5.5,5.49,"7,735",5.440 / 10,5.490 / 98
SIN HENG CHAN (MALAYA) BHD,4316,19-Apr-19,7:12 PM,-,-,-,0.32,0,0.310 / 220,0.400 / 120
SHH RESOURCES HOLDINGS BHD,7412,19-Apr-19,7:12 PM,-,-,-,0.48,0,0.480 / 150,0.500 / 50
SHL CONSOLIDATED BHD,6017,19-Apr-19,7:12 PM,-,-,-,2.4,0,2.400 / 100,2.450 / 10
SIG GASES BERHAD,5181,19-Apr-19,7:12 PM,0.875,0.855,0.875,0.855,364,0.855 / 156,0.875 / 150
SIGNATURE INTERNATIONAL BHD,7246,19-Apr-19,7:12 PM,0.495,0.48,0.5,0.5,120,0.480 / 70,0.500 / 240
SIGNATURE INTERNATIONAL BERHAD - WARRANTS 2016/2021,7246WA,19-Apr-19,7:12 PM,0.06,0.06,0.06,0.06,96,"0.060 / 1,204",0.085 / 250
SIME DARBY BHD,4197,19-Apr-19,7:12 PM,2.24,2.24,2.26,2.25,"71,775","2.250 / 15,646",2.260 / 277
SIME-C27: CW SIME DARBY BERHAD (CIMB),419727,19-Apr-19,7:12 PM,-,-,-,0.005,0,0.000 / 0,0.005 / 200
SIME-C28: CW SIME DARBY BERHAD (RHB),419728,19-Apr-19,7:12 PM,-,-,-,0.015,0,0.000 / 0,0.000 / 0
SIME-C29: CW SIME DARBY BERHAD (MACQ),419729,19-Apr-19,7:12 PM,-,-,-,0.04,0,0.000 / 0,0.000 / 0
SIME-C30: CW SIME DARBY BERHAD (MACQ),419730,19-Apr-19,7:12 PM,-,-,-,0.03,0,0.000 / 0,0.000 / 0
SIME-C31: CW SIME DARBY BERHAD (KIBB),419731,19-Apr-19,7:12 PM,-,-,-,0.035,0,0.000 / 0,0.000 / 0
SIME-C32: CW SIME DARBY BERHAD (MIBB),419732,19-Apr-19,7:12 PM,-,-,-,0.07,0,0.000 / 0,0.000 / 0
SIME-C33: CW SIME DARBY BERHAD (CIMB),419733,19-Apr-19,7:12 PM,0.055,0.055,0.055,0.055,4,0.000 / 0,0.000 / 0
SIME-C34: CW SIME DARBY BERHAD (KIBB),419734,19-Apr-19,7:12 PM,-,-,-,0.08,0,0.000 / 0,0.000 / 0
SIME DARBY PLANTATION BERHAD,5285,19-Apr-19,7:12 PM,5.09,5.09,5.11,5.1,"3,675","5.100 / 1,004",5.120 / 21
SIMEPLT-CI: CW SIME DARBY PLANTATION BERHAD (CIMB),5285CI,19-Apr-19,7:12 PM,-,-,-,0.035,0,0.000 / 0,0.000 / 0
SIMEPLT-CJ: CW SIME DARBY PLANTATION BERHAD (MIBB),5285CJ,19-Apr-19,7:12 PM,0.07,0.07,0.07,0.07,"1,998",0.000 / 0,0.000 / 0
SIMEPLT-CK: CW SIME DARBY PLANTATION BERHAD (KIBB),5285CK,19-Apr-19,7:12 PM,-,-,-,0.11,0,0.000 / 0,0.000 / 0
SIME DARBY PROPERTY BERHAD,5288,19-Apr-19,7:12 PM,1.1,1.09,1.1,1.09,"3,605",1.090 / 653,1.100 / 230
SIMEPROP-CJ: CW SIME DARBY PROPERTY BERHAD (CIMB),5288CJ,19-Apr-19,7:12 PM,-,-,-,0.02,0,0.000 / 0,0.000 / 0
SIMEPROP-CK: CW SIME DARBY PROPERTY BERHAD (RHB),5288CK,19-Apr-19,7:12 PM,-,-,-,0.045,0,"0.030 / 3,000",0.000 / 0
SIMEPROP-CL: CW SIME DARBY PROPERTY BERHAD (KIBB),5288CL,19-Apr-19,7:12 PM,-,-,-,0.065,0,0.000 / 0,0.000 / 0
SIMEPROP-CM: CW SIME DARBY PROPERTY BERHAD (MIBB),5288CM,19-Apr-19,7:12 PM,-,-,-,0.125,0,0.000 / 0,0.000 / 0
SINOTOP HOLDINGS BERHAD,8532,19-Apr-19,7:12 PM,0.285,0.28,0.29,0.28,541,0.280 / 105,0.290 / 216
SENI JAYA CORPORATION BHD,9431,19-Apr-19,7:12 PM,-,-,-,0.58,0,0.520 / 100,0.610 / 150
SKB SHUTTERS CORPORATION BHD,7115,19-Apr-19,7:12 PM,-,-,-,0.6,0,0.550 / 100,0.650 / 20
SKP RESOURCES BHD,7155,19-Apr-19,7:12 PM,1.37,1.36,1.39,1.38,"21,452",1.380 / 447,1.390 / 15
SKPRES-CO: CW SKP RESOURCES BERHAD (RHB),7155CO,19-Apr-19,7:12 PM,-,-,-,0.04,0,"0.035 / 6,500",0.045 / 300
SKPRES-CP: CW SKP RESOURCES BERHAD (KIBB),7155CP,19-Apr-19,7:12 PM,-,-,-,0.05,0,0.000 / 0,0.000 / 0
SKPRES-CQ: CW SKP RESOURCES BERHAD (MIBB),7155CQ,19-Apr-19,7:12 PM,0.115,0.115,0.115,0.115,"4,000",0.000 / 0,0.000 / 0
SKPRES-CR: CW SKP RESOURCES BERHAD (RHB),7155CR,19-Apr-19,7:12 PM,-,-,-,0.09,0,"0.085 / 5,500",0.000 / 0
SKPRES-CS: CW SKP RESOURCES BERHAD (KIBB),7155CS,19-Apr-19,7:12 PM,0.095,0.095,0.095,0.095,"1,800",0.000 / 0,0.000 / 0
SL INNOVATION CAPITAL BERHAD,3008,19-Apr-19,7:12 PM,-,-,-,0.42,0,0.000 / 0,0.000 / 0
SLP RESOURCES BHD,7248,19-Apr-19,7:12 PM,1.23,1.23,1.27,1.27,"6,619",1.270 / 379,1.280 / 390
SINMAH CAPITAL BERHAD,9776,19-Apr-19,7:12 PM,0.185,0.185,0.19,0.19,"3,549","0.185 / 1,912","0.190 / 3,110"
SINMAH CAPITAL BERHAD - WARRANTS 2018/2023,9776WC,19-Apr-19,7:12 PM,0.09,0.09,0.095,0.095,612,"0.090 / 3,232",0.100 / 400
SECUREMETRIC BERHAD,203,19-Apr-19,7:12 PM,0.535,0.525,0.545,0.545,"3,347",0.545 / 10,0.550 / 300
SOUTH MALAYSIA INDUSTRIES BHD,4375,19-Apr-19,7:12 PM,0.165,0.16,0.165,0.165,"2,850","0.160 / 5,298","0.165 / 1,160"
SMIS CORPORATION BHD,7132,19-Apr-19,7:12 PM,-,-,-,0.43,0,0.370 / 501,0.420 / 50
SMRT HOLDINGS BERHAD,117,19-Apr-19,7:12 PM,0.11,0.11,0.12,0.12,"3,000","0.110 / 1,871","0.120 / 1,500"
SMTRACK BERHAD,169,19-Apr-19,7:12 PM,0.135,0.13,0.145,0.135,"101,076","0.130 / 14,154",0.135 / 703
SAND NISKO CAPITAL BERHAD,7943,19-Apr-19,7:12 PM,-,-,-,0.235,0,0.235 / 20,0.245 / 80
SENTORIA GROUP BERHAD,5213,19-Apr-19,7:12 PM,0.375,0.375,0.38,0.38,503,0.350 / 250,0.380 / 74
SENTORIA GROUP BERHAD-WARRANTS B 2018/2025,5213WB,19-Apr-19,7:12 PM,-,-,-,0.075,0,0.070 / 712,0.080 / 690
SOLID AUTOMOTIVE BHD,5242,19-Apr-19,7:12 PM,0.28,0.28,0.295,0.295,148,0.280 / 257,0.295 / 195
SOLID AUTOMOTIVE BERHAD - WARRANTS 2015/2020,5242WA,19-Apr-19,7:12 PM,0.065,0.06,0.07,0.07,"2,001","0.060 / 1,800",0.070 / 700
SOLUTION ENGINEERING HOLDINGS,93,19-Apr-19,7:12 PM,0.1,0.095,0.11,0.095,"12,918","0.095 / 7,563",0.100 / 172
SOLUTION ENGINEERING HOLDINGS BERHAD WARRANTS A,0093WA,19-Apr-19,7:12 PM,0.035,0.035,0.035,0.035,50,"0.030 / 2,420","0.040 / 1,391"
SARAWAK OIL PALMS BHD,5126,19-Apr-19,7:12 PM,2.45,2.45,2.48,2.46,148,2.460 / 7,2.640 / 10
SP500-CG: CW S&P 500 INDEX (MACQ),0656CG,19-Apr-19,7:12 PM,-,-,-,0.985,0,0.000 / 0,0.000 / 0
SP500-CH: CW S&P 500 INDEX (MACQ),0656CH,19-Apr-19,7:12 PM,-,-,-,1.74,0,0.000 / 0,0.000 / 0
SP500-CI: CW S&P 500 INDEX (MACQ),0656CI,19-Apr-19,7:12 PM,-,-,-,1.09,0,0.000 / 0,0.000 / 0
SP500-HG: PW S&P 500 INDEX (MACQ),0656HG,19-Apr-19,7:12 PM,0.085,0.085,0.085,0.085,354,0.085 / 146,0.380 / 2
SP500-HH: PW S&P 500 INDEX (MACQ),0656HH,19-Apr-19,7:12 PM,0.35,0.35,0.35,0.35,1,"0.015 / 1,000",0.350 / 109
SP500-HI: PW S&P 500 INDEX (MACQ),0656HI,19-Apr-19,7:12 PM,0.635,0.635,0.635,0.635,200,0.000 / 0,"0.655 / 2,000"
SELANGOR PROPERTIES BHD,1783,19-Apr-19,7:12 PM,6.26,6.26,6.27,6.26,272,"6.260 / 2,302",6.270 / 635
SPRITZER BHD,7103,19-Apr-19,7:12 PM,-,-,-,2.18,0,2.050 / 20,2.180 / 85
SP SETIA BHD,8664,19-Apr-19,7:12 PM,2.23,2.23,2.25,2.23,786,"2.230 / 5,014",2.240 / 210
SPSETIA-C10: CW S P SETIA BERHAD (CIMB),866410,19-Apr-19,7:12 PM,-,-,-,0.005,0,0.000 / 0,"0.010 / 1,000"
SPSETIA-C11: CW S P SETIA BERHAD (RHB),866411,19-Apr-19,7:12 PM,-,-,-,0.065,0,0.000 / 0,0.000 / 0
SPSETIA-C12: CW S P SETIA BERHAD (KIBB),866412,19-Apr-19,7:12 PM,-,-,-,0.075,0,0.000 / 0,0.000 / 0
SPSETIA-C13: CW S P SETIA BERHAD (MACQ),866413,19-Apr-19,7:12 PM,-,-,-,0.05,0,0.000 / 0,0.000 / 0
SPSETIA-C14: CW S P SETIA BERHAD (CIMB),866414,19-Apr-19,7:12 PM,-,-,-,0.115,0,0.000 / 0,0.000 / 0
SPSETIA-C15: CW S P SETIA BERHAD (RHB),866415,19-Apr-19,7:12 PM,-,-,-,0.15,0,0.000 / 0,0.000 / 0
SPSETIA-C16: CW S P SETIA BERHAD (MIBB),866416,19-Apr-19,7:12 PM,-,-,-,0.06,0,0.000 / 0,0.065 / 300
SPSETIA-C17: CW S P SETIA BERHAD (AM),866417,19-Apr-19,7:12 PM,-,-,-,0.06,0,0.000 / 0,0.000 / 0
S P SETIA BERHAD - ISLAMIC REDEEMABLE CONVERTIBLE PREFERENCE SHARES (RCPS-I),8664PA,19-Apr-19,7:12 PM,-,-,-,0.9,0,0.870 / 50,0.900 / 10
S P SETIA BERHAD - ISLAMIC REDEEMABLE CONVERTIBLE PREFERENCE SHARES B (RCPS-I B),8664PB,19-Apr-19,7:12 PM,-,-,-,0.77,0,0.765 / 490,0.795 / 211
SILVER RIDGE HOLDINGS BHD,129,19-Apr-19,7:12 PM,0.225,0.21,0.225,0.215,"5,476",0.210 / 29,0.215 / 485
SILVER RIDGE HLDG-WARRANT13/23,0129WA,19-Apr-19,7:12 PM,-,-,-,0.055,0,"0.050 / 3,000","0.060 / 2,334"
SOUTHERN STEEL BHD,5665,19-Apr-19,7:12 PM,0.94,0.94,1.01,0.965,860,0.965 / 183,0.970 / 40
SOUTHERN STEEL BERHAD - RCULS 2015/2020,5665LB,19-Apr-19,7:12 PM,-,-,-,0.9,0,0.900 / 80,1.000 / 70
STAR MEDIA GROUP BERHAD,6084,19-Apr-19,7:12 PM,0.7,0.7,0.7,0.7,7,0.700 / 385,0.710 / 125
STONE MASTER CORPORATION BHD,7143,19-Apr-19,7:12 PM,-,-,-,0.03,0,0.000 / 0,0.000 / 0
STONE MASTER CORPORATION BHD - WARRANTS  A  2015/2020,7143WA,19-Apr-19,7:12 PM,-,-,-,0.005,0,0.000 / 0,0.000 / 0
STRAITS INTER LOGISTICS BERHAD,80,19-Apr-19,7:12 PM,0.25,0.245,0.255,0.25,"30,095","0.250 / 2,234","0.255 / 8,279"
STRAITS INTER LOGISTICS BERHAD - WARRANTS 2017/2022,0080WA,19-Apr-19,7:12 PM,0.15,0.145,0.155,0.15,"10,268","0.145 / 19,250","0.150 / 3,385"
SUBUR TIASA HOLDINGS BHD,6904,19-Apr-19,7:12 PM,-,-,-,0.545,0,0.510 / 50,0.545 / 20
SUCCESS TRANSFORMER CORP BHD,7207,19-Apr-19,7:12 PM,0.85,0.85,0.965,0.94,"46,977",0.935 / 150,0.940 / 16
SUIWAH CORPORATION BHD,9865,19-Apr-19,7:12 PM,-,-,-,2.73,0,2.720 / 200,2.730 / 10
SUMATEC RESOURCES BHD,1201,19-Apr-19,7:12 PM,0.015,0.01,0.015,0.01,"10,050","0.010 / 274,289","0.015 / 686,713"
SUMATEC RES BHD-WARRANTS 11/21,1201WA,19-Apr-19,7:12 PM,-,-,-,0.005,0,"0.005 / 2,997","0.010 / 20,687"
SUNWAY CONSTRUCTION GROUP BERHAD,5263,19-Apr-19,7:12 PM,2,1.97,2,2,"4,232",1.970 / 20,2.000 / 434
SUNCON-CU: CW SUNWAY CONSTRUCTION GROUP BERHAD (MIBB),5263CU,19-Apr-19,7:12 PM,-,-,-,0.06,0,0.000 / 0,0.095 / 10
SUNCON-CW: CW SUNWAY CONSTRUCTION GROUP BERHAD (KIBB),5263CW,19-Apr-19,7:12 PM,0.105,0.105,0.105,0.105,100,0.000 / 0,0.000 / 0
SUNWAY REAL ESTATE INVT TRUST,5176,19-Apr-19,7:12 PM,1.83,1.83,1.87,1.84,"32,645",1.830 / 708,"1.840 / 6,083"
SUNSURIA BERHAD,3743,19-Apr-19,7:12 PM,0.64,0.64,0.64,0.64,120,0.640 / 250,0.655 / 293
SUNSURIA BERHAD - WARRANTS A 2015/2020,3743WA,19-Apr-19,7:12 PM,-,-,-,0.055,0,0.020 / 300,0.055 / 200
SUNWAY BERHAD,5211,19-Apr-19,7:12 PM,1.7,1.7,1.72,1.71,"24,831","1.700 / 4,584","1.710 / 3,740"
SUNWAY BERHAD - WARRANTS 2017/2024,5211WB,19-Apr-19,7:12 PM,0.375,0.375,0.39,0.38,"16,226",0.380 / 744,0.385 / 800
SUNZEN BIOTECH BHD,148,19-Apr-19,7:12 PM,0.135,0.13,0.14,0.135,"3,531",0.130 / 72,"0.135 / 1,246"
SUNZEN BIOTECH BERHAD - WARRANTS B 2016/2021,0148WB,19-Apr-19,7:12 PM,0.035,0.035,0.035,0.035,500,0.025 / 800,0.035 / 333
SUPERLON HOLDINGS BHD,7235,19-Apr-19,7:12 PM,1.04,1.03,1.04,1.04,"1,618",1.040 / 13,1.050 / 576
SUPERMAX CORPORATION BHD,7106,19-Apr-19,7:12 PM,1.5,1.47,1.51,1.48,"15,715","1.480 / 1,714","1.490 / 1,113"
SUPERMX-C48: CW SUPERMAX CORPORATION BERHAD (CIMB),710648,19-Apr-19,7:12 PM,-,-,-,0.005,0,0.000 / 0,"0.005 / 50,464"
SUPERMX-C54: CW SUPERMAX CORPORATION BERHAD (MIBB),710654,19-Apr-19,7:12 PM,-,-,-,0.04,0,0.000 / 0,0.080 / 6
SUPERMX-C55: CW SUPERMAX CORPORATION BERHAD (CIMB),710655,19-Apr-19,7:12 PM,-,-,-,0.02,0,0.015 / 600,0.020 / 100
SUPERMX-C56: CW SUPERMAX CORPORATION BERHAD (RHB),710656,19-Apr-19,7:12 PM,0.075,0.07,0.075,0.07,"2,380","0.070 / 4,620","0.080 / 2,313"
SUPERMX-C57: CW SUPERMAX CORPORATION BERHAD (MACQ),710657,19-Apr-19,7:12 PM,-,-,-,0.045,0,"0.020 / 1,700",0.000 / 0
SUPERMX-C58: CW SUPERMAX CORPORATION BERHAD (KIBB),710658,19-Apr-19,7:12 PM,-,-,-,0.035,0,0.000 / 0,0.035 / 400
SUPERMX-C59: CW SUPERMAX CORPORATION BERHAD (CIMB),710659,19-Apr-19,7:12 PM,0.055,0.055,0.055,0.055,"6,510","0.050 / 4,500","0.060 / 2,500"
SUPERMX-C60: CW SUPERMAX CORPORATION BERHAD (RHB),710660,19-Apr-19,7:12 PM,-,-,-,0.04,0,0.020 / 500,0.040 / 480
SUPERMX-C61: CW SUPERMAX CORPORATION BERHAD (AM),710661,19-Apr-19,7:12 PM,-,-,-,0.025,0,0.000 / 0,0.000 / 0
SUPERMX-C62: CW SUPERMAX CORPORATION BERHAD (MACQ),710662,19-Apr-19,7:12 PM,0.055,0.055,0.055,0.055,"4,000","0.050 / 10,000","0.060 / 1,000"
SUPERMX-C63: CW SUPERMAX CORPORATION BERHAD (KIBB),710663,19-Apr-19,7:12 PM,-,-,-,0.055,0,0.000 / 0,0.000 / 0
SUPERMX-C64: CW SUPERMAX CORPORATION BERHAD (AM),710664,19-Apr-19,7:12 PM,-,-,-,0.07,0,0.000 / 0,0.000 / 0
SUPERMX-C65: CW SUPERMAX CORPORATION BERHAD (RHB),710665,19-Apr-19,7:12 PM,-,-,-,0.105,0,"0.080 / 5,000",0.150 / 40
SUPERMX-C66: CW SUPERMAX CORPORATION BERHAD (CIMB),710666,19-Apr-19,7:12 PM,0.06,0.06,0.06,0.06,500,0.060 / 20,0.100 / 391
SUPERMX-C67: CW SUPERMAX CORPORATION BERHAD (MACQ),710667,19-Apr-19,7:12 PM,0.09,0.09,0.09,0.09,"5,000","0.085 / 5,300",0.095 / 300
SUPERMX-C68: CW SUPERMAX CORPORATION BERHAD (MIBB),710668,19-Apr-19,7:12 PM,0.115,0.115,0.115,0.115,"1,000",0.000 / 0,0.000 / 0
SUPREME CONSOLIDATED RESOURCES BERHAD,3018,19-Apr-19,7:12 PM,-,-,-,0.68,0,0.000 / 0,0.000 / 0
SURIA CAPITAL HOLDINGS BHD,6521,19-Apr-19,7:12 PM,1.4,1.4,1.42,1.41,634,1.400 / 31,1.410 / 28
SARAWAK PLANTATION BHD,5135,19-Apr-19,7:12 PM,1.61,1.61,1.61,1.61,279,1.610 / 51,1.660 / 50
SWS CAPITAL BERHAD,7186,19-Apr-19,7:12 PM,0.605,0.605,0.605,0.605,1,0.605 / 99,0.620 / 60
SWS CAPITAL BERHAD - WARRANTS 2018/2023,7186WB,19-Apr-19,7:12 PM,0.07,0.06,0.07,0.06,253,"0.060 / 4,980",0.065 / 187
SYCAL VENTURES BHD,9717,19-Apr-19,7:12 PM,0.235,0.235,0.24,0.24,335,0.235 / 135,0.240 / 165
SYF RESOURCES BHD,7082,19-Apr-19,7:12 PM,0.215,0.215,0.225,0.225,"2,350",0.215 / 200,0.225 / 916
SYF RESOURCES BERHAD-WARRANTS 2014/2019,7082WB,19-Apr-19,7:12 PM,0.005,0.005,0.005,0.005,"2,711","0.005 / 3,689","0.010 / 15,160"
SYMPHONY LIFE BERHAD,1538,19-Apr-19,7:12 PM,0.42,0.42,0.425,0.425,"1,016",0.420 / 865,0.425 / 14
