name,code,date,time,open,low,high,price,volume,buy/volume,sell/volume
FGV-C63: CW FGV HOLDINGS BERHAD (MACQ),522263,17-Apr-19,7:12 PM,0.165,0.155,0.17,0.165,"2,381","0.155 / 1,282",0.165 / 598
FGV-C64: CW FGV HOLDINGS BERHAD (RHB),522264,17-Apr-19,7:12 PM,0.21,0.21,0.21,0.21,"3,000",0.000 / 0,0.000 / 0
FGV-C65: CW FGV HOLDINGS BERHAD (KIBB),522265,17-Apr-19,7:12 PM,0.185,0.165,0.185,0.165,"5,800",0.000 / 0,0.170 / 400
FGV-C66: CW FGV HOLDINGS BERHAD (MACQ),522266,17-Apr-19,7:12 PM,-,-,-,0.31,0,0.000 / 0,0.385 / 40
FGV-C67: CW FGV HOLDINGS BERHAD (CIMB),522267,17-Apr-19,7:12 PM,0.41,0.39,0.41,0.395,"3,623",0.395 / 100,0.475 / 40
FGV-C68: CW FGV HOLDINGS BERHAD (MIBB),522268,17-Apr-19,7:12 PM,0.15,0.145,0.155,0.145,500,0.000 / 0,0.220 / 50
FGV-C69: CW FGV HOLDINGS BERHAD (KIBB),522269,17-Apr-19,7:12 PM,0.11,0.1,0.115,0.105,"8,100",0.000 / 0,0.000 / 0
FGV-C70: CW FGV HOLDINGS BERHAD (CIMB),522270,17-Apr-19,7:12 PM,0.11,0.095,0.11,0.095,"3,414",0.000 / 0,0.000 / 0
FGV-C71: CW FGV HOLDINGS BERHAD (KIBB),522271,17-Apr-19,7:12 PM,0.045,0.035,0.045,0.04,"13,520","0.035 / 8,450","0.050 / 3,968"
FGV-C72: CW FGV HOLDINGS BERHAD (MACQ),522272,17-Apr-19,7:12 PM,0.035,0.035,0.035,0.035,"7,378","0.030 / 8,750",0.035 / 363
FGV-C73: CW FGV HOLDINGS BERHAD (MACQ),522273,17-Apr-19,7:12 PM,0.08,0.07,0.08,0.07,"88,609","0.070 / 9,450","0.075 / 2,774"
FGV-C74: CW FGV HOLDINGS BERHAD (RHB),522274,17-Apr-19,7:12 PM,0.09,0.08,0.095,0.085,"35,600","0.080 / 5,000",0.000 / 0
FIAMMA HOLDINGS BHD,6939,17-Apr-19,7:12 PM,0.48,0.48,0.485,0.48,241,0.480 / 10,0.485 / 76
FIBON BERHAD,149,17-Apr-19,7:12 PM,-,-,-,0.43,0,0.400 / 412,0.460 / 50
FEDERAL INTERNATIONAL HOLDINGS BERHAD,8605,17-Apr-19,7:12 PM,0.465,0.44,0.465,0.445,755,0.445 / 15,0.460 / 823
FEDERAL INTERNATIONAL HOLDINGS BERHAD - RCPS 16/26,8605PA,17-Apr-19,7:12 PM,-,-,-,0.08,0,0.080 / 350,0.095 / 460
FEDERAL INTERNATIONAL HOLDINGS BERHAD - RCPS 18/28,8605PB,17-Apr-19,7:12 PM,-,-,-,0.08,0,"0.055 / 6,100",0.080 / 68
FIMA CORPORATION BHD,3107,17-Apr-19,7:12 PM,-,-,-,1.92,0,1.900 / 103,1.950 / 20
FINTEC GLOBAL BERHAD,150,17-Apr-19,7:12 PM,0.05,0.045,0.05,0.045,"4,012","0.045 / 114,784","0.050 / 42,288"
FINTEC GLOBAL BERHAD - ICPS A 2017/2027,0150PA,17-Apr-19,7:12 PM,0.025,0.025,0.025,0.025,"2,447","0.020 / 64,791","0.025 / 3,229"
FINTEC GLOBAL BERHAD - WARRANTS A 2014/2024,0150WA,17-Apr-19,7:12 PM,-,-,-,0.015,0,"0.010 / 84,458","0.015 / 13,234"
FINTEC GLOBAL BERHAD - WARRANTS B 2017/2022,0150WB,17-Apr-19,7:12 PM,0.02,0.02,0.02,0.02,"1,500","0.015 / 26,600","0.020 / 1,314"
FITTERS DIVERSIFIED BHD,9318,17-Apr-19,7:12 PM,0.47,0.455,0.475,0.455,"47,099","0.455 / 1,753","0.460 / 2,190"
FITTERS DIVERSIFIED BERHAD - Warrants,9318WB,17-Apr-19,7:12 PM,-,-,-,0.01,0,"0.005 / 58,770","0.010 / 15,050"
FOCUS LUMBER BERHAD,5197,17-Apr-19,7:12 PM,1.55,1.55,1.56,1.55,551,1.550 / 14,1.560 / 390
FOCUS DYNAMICS GROUP BERHAD,116,17-Apr-19,7:12 PM,0.125,0.125,0.125,0.125,"17,800","0.120 / 13,706","0.125 / 1,712"
FOCUS DYNAMICS GROUP BERHAD- WARRANTS C 2014/2019,0116WC,17-Apr-19,7:12 PM,-,-,-,0.085,0,"0.060 / 3,000",0.000 / 0
FOCUS POINT HOLDINGS BERHAD,157,17-Apr-19,7:12 PM,0.365,0.365,0.365,0.365,280,0.365 / 156,0.370 / 190
FOUNDPAC GROUP BERHAD,5277,17-Apr-19,7:12 PM,0.36,0.345,0.36,0.345,"46,107","0.345 / 8,963","0.350 / 5,869"
FORMOSA PROSONIC INDUSTRIES,9172,17-Apr-19,7:12 PM,1.72,1.72,1.73,1.72,"12,926",1.720 / 181,1.740 / 352
FREIGHT MANAGEMENT HLDGS BHD,7210,17-Apr-19,7:12 PM,0.625,0.615,0.625,0.615,"4,023","0.615 / 1,105",0.620 / 911
FRONTKEN CORPORATION BHD,128,17-Apr-19,7:12 PM,1.17,1.16,1.26,1.24,"173,718",1.230 / 551,"1.240 / 4,119"
FSBM HOLDINGS BHD,9377,17-Apr-19,7:12 PM,-,-,-,0.095,0,0.000 / 0,0.000 / 0
FSBM HOLDINGS BERHAD - WARR,9377WA,17-Apr-19,7:12 PM,-,-,-,0.025,0,0.000 / 0,0.000 / 0
G3 GLOBAL BERHAD,7184,17-Apr-19,7:12 PM,0.77,0.77,0.77,0.77,"1,657",0.770 / 203,0.795 / 30
G3 GLOBAL BERHAD - WARRANTS 2017/2022,7184WA,17-Apr-19,7:12 PM,0.72,0.72,0.75,0.75,244,0.660 / 50,0.770 / 154
GADANG HOLDINGS BHD,9261,17-Apr-19,7:12 PM,0.715,0.68,0.72,0.685,"56,368","0.680 / 9,191",0.685 / 2
GADANG HOLDINGS BHD - WARRANTS 2016 / 2021,9261WB,17-Apr-19,7:12 PM,0.25,0.225,0.255,0.225,"28,734","0.225 / 6,062","0.230 / 1,542"
GAMUDA BHD,5398,17-Apr-19,7:12 PM,3.15,3.04,3.16,3.08,"34,375",3.070 / 298,"3.080 / 4,952"
GAMUDA-C53: CW GAMUDA BERHAD (CIMB),539853,17-Apr-19,7:12 PM,-,-,-,0.005,0,0.000 / 0,"0.005 / 5,246"
GAMUDA-C56: CW GAMUDA BERHAD (MACQ),539856,17-Apr-19,7:12 PM,-,-,-,0.03,0,0.000 / 0,0.000 / 0
GAMUDA-C57: CW GAMUDA BERHAD (CIMB),539857,17-Apr-19,7:12 PM,0.035,0.035,0.04,0.035,48,0.035 / 458,0.085 / 250
GAMUDA-C58: CW GAMUDA BERHAD (MACQ),539858,17-Apr-19,7:12 PM,0.055,0.055,0.055,0.055,200,0.000 / 0,0.000 / 0
GAMUDA-C59: CW GAMUDA BERHAD (CIMB),539859,17-Apr-19,7:12 PM,0.2,0.19,0.2,0.19,"2,812",0.000 / 0,0.000 / 0
GAMUDA-C60: CW GAMUDA BERHAD (KIBB),539860,17-Apr-19,7:12 PM,0.11,0.11,0.11,0.11,100,0.000 / 0,0.000 / 0
GAMUDA-C61: CW GAMUDA BERHAD (MACQ),539861,17-Apr-19,7:12 PM,0.07,0.07,0.07,0.07,"2,000",0.000 / 0,0.000 / 0
GAMUDA-C62: CW GAMUDA BERHAD (AM),539862,17-Apr-19,7:12 PM,0.11,0.11,0.115,0.115,432,0.000 / 0,0.000 / 0
GAMUDA-C63: CW GAMUDA BERHAD (MIBB),539863,17-Apr-19,7:12 PM,-,-,-,0.115,0,0.000 / 0,0.150 / 920
GAMUDA-C64: CW GAMUDA BERHAD (KIBB),539864,17-Apr-19,7:12 PM,-,-,-,0.11,0,0.000 / 0,0.000 / 0
GAMUDA-C65: CW GAMUDA BERHAD (MACQ),539865,17-Apr-19,7:12 PM,0.11,0.11,0.11,0.11,"4,500",0.000 / 0,0.000 / 0
GAMUDA-C67: CW GAMUDA BERHAD (CIMB),539867,17-Apr-19,7:12 PM,0.13,0.125,0.13,0.125,12,0.120 / 150,0.000 / 0
GAMUDA BERHAD-WARRANTS E,5398WE,17-Apr-19,7:12 PM,0.25,0.24,0.27,0.24,"19,915","0.240 / 4,591",0.245 / 869
GAS MALAYSIA BERHAD,5209,17-Apr-19,7:12 PM,2.81,2.8,2.82,2.81,"3,653","2.810 / 3,241",2.870 / 103
GABUNGAN AQRS BERHAD,5226,17-Apr-19,7:12 PM,1.44,1.39,1.44,1.39,"19,042","1.390 / 1,281",1.400 / 500
GABUNGAN AQRS BERHAD-WARRANTS B,5226WB,17-Apr-19,7:12 PM,0.46,0.41,0.46,0.41,"70,298",0.410 / 10,0.420 / 27
GUAN CHONG BHD,5102,17-Apr-19,7:12 PM,3.67,3.65,3.71,3.7,"6,694",3.690 / 1,3.700 / 49
GCB-CA: CW GUAN CHONG BERHAD (RHB),5102CA,17-Apr-19,7:12 PM,0.265,0.265,0.265,0.265,92,0.265 / 8,0.280 / 300
GCB-CB: CW GUAN CHONG BERHAD (RHB),5102CB,17-Apr-19,7:12 PM,-,-,-,0.17,0,0.000 / 0,0.000 / 0
GCB-CC: CW GUAN CHONG BERHAD (MIBB),5102CC,17-Apr-19,7:12 PM,0.125,0.125,0.125,0.125,500,0.120 / 200,0.000 / 0
GCB-CD: CW GUAN CHONG BERHAD (MACQ),5102CD,17-Apr-19,7:12 PM,-,-,-,0.09,0,0.000 / 0,0.190 / 100
GCB-CE: CW GUAN CHONG BERHAD (KIBB),5102CE,17-Apr-19,7:12 PM,0.135,0.135,0.135,0.135,"2,050",0.000 / 0,0.000 / 0
GCB-CF: CW GUAN CHONG BERHAD (AM),5102CF,17-Apr-19,7:12 PM,-,-,-,0.155,0,0.150 / 80,0.000 / 0
GRAND CENTRAL ENTERPRISES BHD,5592,17-Apr-19,7:12 PM,-,-,-,0.495,0,0.450 / 100,0.495 / 44
GDB HOLDINGS BERHAD,198,17-Apr-19,7:12 PM,0.31,0.3,0.31,0.3,"7,807","0.295 / 3,906",0.300 / 512
GD EXPRESS CARRIER BHD,78,17-Apr-19,7:12 PM,0.34,0.325,0.34,0.33,"38,471","0.325 / 8,650","0.330 / 2,319"
GD EXPRESS CARRIER  BERHAD- Warrants B 2015/2020,0078WB,17-Apr-19,7:12 PM,0.05,0.05,0.055,0.05,"43,055","0.045 / 30,652","0.050 / 1,170"
GEELY-C1: CW GEELY AUTOMOBILE HOLDINGS LIMITED (RHB),0580C1,17-Apr-19,7:12 PM,0.12,0.12,0.12,0.12,48,0.000 / 0,0.000 / 0
GENETEC TECHNOLOGY BERHAD,104,17-Apr-19,7:12 PM,1.62,1.62,1.62,1.62,170,1.620 / 10,1.650 / 60
GENTING MALAYSIA BERHAD,4715,17-Apr-19,7:12 PM,3.08,3.07,3.11,3.08,"68,901","3.080 / 2,561",3.090 / 181
GENM-C41: CW GENTING MALAYSIA BERHAD (CIMB),471541,17-Apr-19,7:12 PM,-,-,-,0.005,0,0.000 / 0,"0.005 / 7,250"
GENM-C42: CW GENTING MALAYSIA BERHAD (MACQ),471542,17-Apr-19,7:12 PM,-,-,-,0.02,0,0.000 / 0,"0.020 / 3,088"
GENM-C43: CW GENTING MALAYSIA BERHAD (RHB),471543,17-Apr-19,7:12 PM,-,-,-,0.015,0,0.000 / 0,"0.020 / 1,291"
GENM-C44: CW GENTING MALAYSIA BERHAD (KIBB),471544,17-Apr-19,7:12 PM,-,-,-,0.075,0,0.000 / 0,0.000 / 0
GENM-C45: CW GENTING MALAYSIA BERHAD (AM),471545,17-Apr-19,7:12 PM,0.09,0.09,0.09,0.09,"5,000",0.080 / 500,0.000 / 0
GENM-C46: CW GENTING MALAYSIA BERHAD (MACQ),471546,17-Apr-19,7:12 PM,-,-,-,0.06,0,"0.055 / 5,000",0.080 / 500
GENM-C47: CW GENTING MALAYSIA BERHAD (RHB),471547,17-Apr-19,7:12 PM,-,-,-,0.075,0,0.000 / 0,0.000 / 0
GENM-C48: CW GENTING MALAYSIA BERHAD (KIBB),471548,17-Apr-19,7:12 PM,-,-,-,0.1,0,0.000 / 0,0.000 / 0
GENM-C49: CW GENTING MALAYSIA BERHAD (MACQ),471549,17-Apr-19,7:12 PM,-,-,-,0.125,0,0.000 / 0,0.000 / 0
GENM-C50: CW GENTING MALAYSIA BERHAD (CIMB),471550,17-Apr-19,7:12 PM,-,-,-,0.1,0,0.085 / 300,0.130 / 700
GENM-C51: CW GENTING MALAYSIA BERHAD (MIBB),471551,17-Apr-19,7:12 PM,0.06,0.06,0.06,0.06,"2,000",0.000 / 0,0.000 / 0
GENM-C52: CW GENTING MALAYSIA BERHAD (KIBB),471552,17-Apr-19,7:12 PM,-,-,-,0.165,0,0.000 / 0,0.180 / 100
GENM-C53: CW GENTING MALAYSIA BERHAD (AM),471553,17-Apr-19,7:12 PM,-,-,-,0.08,0,0.000 / 0,0.000 / 0
GENM-C54: CW GENTING MALAYSIA BERHAD (CIMB),471554,17-Apr-19,7:12 PM,-,-,-,0.05,0,"0.040 / 6,000","0.050 / 2,799"
GENM-C55: CW GENTING MALAYSIA BERHAD (MACQ),471555,17-Apr-19,7:12 PM,-,-,-,0.035,0,"0.030 / 5,000",0.000 / 0
GENM-C56: CW GENTING MALAYSIA BERHAD (RHB),471556,17-Apr-19,7:12 PM,-,-,-,0.15,0,0.000 / 0,0.000 / 0
GENTING PLANTATIONS BERHAD,2291,17-Apr-19,7:12 PM,10.62,10.44,10.62,10.54,738,10.480 / 70,10.540 / 28
GENP-CI: CW GENTING PLANTATIONS BERHAD (MIBB),2291CI,17-Apr-19,7:12 PM,-,-,-,0.125,0,0.000 / 0,0.000 / 0
GENTING PLANTATIONS BERHAD-WARRANT A 13/19,2291WA,17-Apr-19,7:12 PM,2.66,2.63,2.66,2.65,138,2.650 / 78,2.670 / 2
GENTING BHD,3182,17-Apr-19,7:12 PM,6.72,6.65,6.75,6.75,"26,631",6.690 / 74,6.750 / 30
GENTINGC55: CW GENTING BERHAD (RHB),318255,17-Apr-19,7:12 PM,-,-,-,0.05,0,0.000 / 0,0.000 / 0
GENTINGC56: CW GENTING BERHAD (MACQ),318256,17-Apr-19,7:12 PM,-,-,-,0.03,0,0.000 / 0,0.030 / 300
GENTINGC57: CW GENTING BERHAD (MACQ),318257,17-Apr-19,7:12 PM,0.045,0.045,0.045,0.045,"2,400",0.045 / 50,"0.050 / 17,431"
GENTINGC58: CW GENTING BERHAD (CIMB),318258,17-Apr-19,7:12 PM,0.04,0.035,0.045,0.035,"2,301","0.035 / 9,130",0.045 / 582
GENTINGC59: CW GENTING BERHAD (RHB),318259,17-Apr-19,7:12 PM,-,-,-,0.065,0,0.000 / 0,0.000 / 0
GENTINGC60: CW GENTING BERHAD (KIBB),318260,17-Apr-19,7:12 PM,-,-,-,0.08,0,0.000 / 0,0.000 / 0
GENTINGC61: CW GENTING BERHAD (AM),318261,17-Apr-19,7:12 PM,0.07,0.07,0.07,0.07,"2,500","0.065 / 2,000","0.075 / 1,800"
GENTINGC62: CW GENTING BERHAD (MACQ),318262,17-Apr-19,7:12 PM,0.09,0.09,0.09,0.09,"6,000",0.000 / 0,0.000 / 0
GENTINGC63: CW GENTING BERHAD (MIBB),318263,17-Apr-19,7:12 PM,-,-,-,0.09,0,0.000 / 0,0.000 / 0
GENTINGC64: CW GENTING BERHAD (KIBB),318264,17-Apr-19,7:12 PM,-,-,-,0.05,0,0.030 / 300,0.070 / 500
GE-SHEN CORPORATION BHD,7197,17-Apr-19,7:12 PM,0.615,0.61,0.615,0.615,630,0.615 / 70,0.700 / 100
GETS GLOBAL BERHAD,5079,17-Apr-19,7:12 PM,0.265,0.24,0.265,0.24,"24,384","0.240 / 4,400",0.245 / 719
GFM SERVICES BERHAD,39,17-Apr-19,7:12 PM,0.515,0.495,0.515,0.505,"16,888",0.495 / 594,"0.505 / 2,270"
GFM SERVICES BERHAD - WARRANTS C 2019/2022,0039WC,17-Apr-19,7:12 PM,0.185,0.17,0.185,0.17,"113,640",0.170 / 82,"0.175 / 13,409"
GHL SYSTEMS BHD,21,17-Apr-19,7:12 PM,1.69,1.69,1.71,1.71,902,1.690 / 3,1.710 / 57
GHLSYS-CA: CW GHL SYSTEMS BERHAD (MIBB),0021CA,17-Apr-19,7:12 PM,-,-,-,0.105,0,0.000 / 0,0.000 / 0
GEORGE KENT (M) BHD,3204,17-Apr-19,7:12 PM,1.23,1.2,1.25,1.24,"60,392","1.240 / 40,000","1.250 / 1,083"
GOLDEN LAND BERHAD,7382,17-Apr-19,7:12 PM,-,-,-,0.38,0,0.375 / 50,0.395 / 60
GLOMAC BHD,5020,17-Apr-19,7:12 PM,0.375,0.365,0.375,0.365,"1,150","0.365 / 1,990",0.375 / 780
GLOBALTEC FORMATION BERHAD,5220,17-Apr-19,7:12 PM,0.445,0.435,0.445,0.445,"2,200",0.435 / 330,"0.445 / 2,316"
GLOBALTEC FORMATION BERHAD - WARRANTS 2018/2021,5220WA,17-Apr-19,7:12 PM,0.06,0.06,0.06,0.06,20,0.060 / 326,0.065 / 31
GROMUTUAL BHD,9962,17-Apr-19,7:12 PM,0.295,0.295,0.295,0.295,50,0.290 / 100,0.310 / 30
G NEPTUNE BERHAD,45,17-Apr-19,7:12 PM,0.055,0.055,0.06,0.055,"2,360","0.055 / 4,239","0.060 / 3,600"
GLOBAL ORIENTAL BERHAD,1147,17-Apr-19,7:12 PM,0.18,0.18,0.19,0.185,"1,810",0.180 / 752,0.185 / 988
GLOBAL ORIENTAL BERHAD-WA 2014/2019,1147WA,17-Apr-19,7:12 PM,0.005,0.005,0.005,0.005,"1,500",0.000 / 0,0.005 / 900
GREEN OCEAN CORPORATION BERHAD,74,17-Apr-19,7:12 PM,0.1,0.1,0.1,0.1,300,"0.100 / 4,489",0.105 / 300
GREEN OCEAN CORPORATION BHD- WARRANTS A 14/19,0074WA,17-Apr-19,7:12 PM,-,-,-,0.005,0,0.000 / 0,"0.005 / 19,630"
TRADEPLUS SHARIAH GOLD TRACKER,0828EA,17-Apr-19,7:12 PM,1.72,1.72,1.72,1.72,300,"1.720 / 1,000",1.740 / 300
GOODWAY INTEGRATED INDUSTRIES,7192,17-Apr-19,7:12 PM,0.2,0.2,0.2,0.2,510,"0.200 / 2,855",0.205 / 587
GOPENG BHD,2135,17-Apr-19,7:12 PM,-,-,-,0.69,0,0.690 / 209,0.720 / 10
GPA HOLDINGS BHD,7096,17-Apr-19,7:12 PM,0.11,0.105,0.11,0.11,"15,482","0.105 / 1,850","0.110 / 10,218"
GPA HOLDINGS BERHAD - WARRANTS 2015/2025,7096WA,17-Apr-19,7:12 PM,0.035,0.03,0.035,0.035,"38,654","0.030 / 88,575","0.035 / 29,383"
GREEN PACKET BHD,82,17-Apr-19,7:12 PM,0.31,0.31,0.315,0.31,"3,859",0.310 / 290,0.315 / 270
GREEN PACKET BERHAD - WARRANTS B 2018/2023,0082WB,17-Apr-19,7:12 PM,0.075,0.075,0.08,0.08,"3,165",0.075 / 189,"0.080 / 1,206"
GOLDEN PHAROS BHD,5649,17-Apr-19,7:12 PM,-,-,-,0.23,0,0.225 / 129,0.240 / 88
GRAND-FLO BERHAD,56,17-Apr-19,7:12 PM,0.21,0.2,0.21,0.2,"1,768","0.200 / 1,446",0.210 / 200
GREENYIELD BHD,136,17-Apr-19,7:12 PM,0.13,0.125,0.13,0.125,"2,973",0.125 / 987,0.130 / 660
GSB GROUP BHD,7077,17-Apr-19,7:12 PM,0.19,0.185,0.19,0.19,"1,551","0.185 / 8,618","0.190 / 2,606"
GLOBETRONICS TECHNOLOGY BHD,7022,17-Apr-19,7:12 PM,1.92,1.92,1.95,1.93,"15,454",1.930 / 381,1.940 / 519
GTRONIC-CU: CW GLOBETRONICS TECHNOLOGY BERHAD (RHB),7022CU,17-Apr-19,7:12 PM,-,-,-,0.03,0,0.000 / 0,0.000 / 0
GTRONIC-CV: CW GLOBETRONICS TECHNOLOGY BERHAD (RHB),7022CV,17-Apr-19,7:12 PM,0.09,0.09,0.09,0.09,220,0.000 / 0,0.000 / 0
GTRONIC-CW: CW GLOBETRONICS TECHNOLOGY BERHAD (MACQ),7022CW,17-Apr-19,7:12 PM,-,-,-,0.045,0,0.000 / 0,0.055 / 180
GUH HOLDINGS BHD,3247,17-Apr-19,7:12 PM,0.485,0.48,0.485,0.48,110,0.480 / 127,0.510 / 121
GUNUNG CAPITAL BERHAD,7676,17-Apr-19,7:12 PM,-,-,-,0.29,0,0.280 / 110,0.295 / 205
GUNUNG CAPITAL BHD-WB 10/20,7676WB,17-Apr-19,7:12 PM,-,-,-,0.045,0,"0.040 / 3,764","0.045 / 1,000"
GUOCOLAND (MALAYSIA) BHD,1503,17-Apr-19,7:12 PM,0.74,0.73,0.74,0.74,741,0.725 / 50,0.740 / 50
HAI-O ENTERPRISE BHD,7668,17-Apr-19,7:12 PM,2.54,2.5,2.54,2.51,"1,004",2.510 / 89,2.520 / 52
HAIO-CG: CW HAI-O ENTERPRISE BERHAD (MACQ),7668CG,17-Apr-19,7:12 PM,-,-,-,0.075,0,0.000 / 0,0.000 / 0
HALEX HOLDINGS BERHAD,5151,17-Apr-19,7:12 PM,-,-,-,0.87,0,0.830 / 50,0.870 / 111
HANDAL RESOURCES BERHAD,7253,17-Apr-19,7:12 PM,0.39,0.37,0.395,0.38,"7,867",0.370 / 195,"0.380 / 1,149"
HAP SENG CONSOLIDATED BHD,3034,17-Apr-19,7:12 PM,9.89,9.83,9.91,9.89,"3,811",9.830 / 50,9.890 / 5
HAPSENG-CX: CW HAP SENG CONSOLIDATED BERHAD (CIMB),3034CX,17-Apr-19,7:12 PM,-,-,-,0.03,0,0.005 / 200,0.035 / 100
HARBOUR-LINK GROUP BHD,2062,17-Apr-19,7:12 PM,0.7,0.7,0.7,0.7,209,0.700 / 91,0.705 / 13
HARBOUR-LINK GROUP BERHAD-WARRANTS C 2016/2021,2062WC,17-Apr-19,7:12 PM,-,-,-,0.08,0,0.075 / 100,0.120 / 80
HARRISONS HOLDINGS (M) BHD,5008,17-Apr-19,7:12 PM,3.94,3.94,3.94,3.94,30,3.910 / 10,3.960 / 70
HARN LEN CORPORATION BHD,7501,17-Apr-19,7:12 PM,0.67,0.67,0.67,0.67,965,0.670 / 17,0.680 / 350
HARTALEGA HOLDINGS BHD,5168,17-Apr-19,7:12 PM,4.67,4.67,4.79,4.73,"90,285",4.730 / 180,4.740 / 50
HARTA-C15: CW HARTALEGA HOLDINGS BERHAD (MACQ),516815,17-Apr-19,7:12 PM,-,-,-,0.005,0,0.000 / 0,0.000 / 0
HARTA-C17: CW HARTALEGA HOLDINGS BERHAD (RHB),516817,17-Apr-19,7:12 PM,-,-,-,0.005,0,0.000 / 0,0.000 / 0
HARTA-C18: CW HARTALEGA HOLDINGS BERHAD (CIMB),516818,17-Apr-19,7:12 PM,-,-,-,0.005,0,0.000 / 0,0.005 / 900
HARTA-C19: CW HARTALEGA HOLDINGS BERHAD (RHB),516819,17-Apr-19,7:12 PM,-,-,-,0.025,0,0.000 / 0,0.000 / 0
HARTA-C20: CW HARTALEGA HOLDINGS BERHAD (MACQ),516820,17-Apr-19,7:12 PM,-,-,-,0.04,0,0.000 / 0,0.000 / 0
HARTA-C21: CW HARTALEGA HOLDINGS BERHAD (KIBB),516821,17-Apr-19,7:12 PM,-,-,-,0.06,0,0.000 / 0,0.000 / 0
HARTA-C22: CW HARTALEGA HOLDINGS BERHAD (CIMB),516822,17-Apr-19,7:12 PM,0.045,0.045,0.05,0.045,"4,203","0.040 / 1,800","0.050 / 1,350"
HARTA-C23: CW HARTALEGA HOLDINGS BERHAD (MIBB),516823,17-Apr-19,7:12 PM,-,-,-,0.18,0,0.000 / 0,0.185 / 401
HARTA-C24: CW HARTALEGA HOLDINGS BERHAD (RHB),516824,17-Apr-19,7:12 PM,0.15,0.15,0.16,0.155,"24,000",0.000 / 0,0.000 / 0
HARTA-C25: CW HARTALEGA HOLDINGS BERHAD (AM),516825,17-Apr-19,7:12 PM,0.115,0.115,0.115,0.115,"2,000",0.000 / 0,0.000 / 0
HB GLOBAL LIMITED,5187,17-Apr-19,7:12 PM,0.095,0.09,0.11,0.095,"4,621","0.090 / 2,005",0.095 / 8
HCK CAPITAL GROUP BERHAD,7105,17-Apr-19,7:12 PM,1.24,1.24,1.24,1.24,130,1.220 / 60,1.240 / 70
HCK CAPITAL GROUP BERHAD - WARRANTS,7105WA,17-Apr-19,7:12 PM,-,-,-,0.22,0,0.215 / 150,0.250 / 250
HEINEKEN MALAYSIA BERHAD,3255,17-Apr-19,7:12 PM,24.5,24.3,24.86,24.6,"1,189",24.320 / 5,24.600 / 13
HEKTAR REITS,5121,17-Apr-19,7:12 PM,1.14,1.12,1.15,1.13,"9,139","1.130 / 1,229","1.140 / 1,719"
HENGYUAN REFINING COMPANY BERHAD,4324,17-Apr-19,7:12 PM,5.99,5.86,5.99,5.87,"2,791",5.870 / 23,5.920 / 80
HENGYUAN-C5: CW HENGYUAN REFINING COMPANY BERHAD (MIBB),4324C5,17-Apr-19,7:12 PM,-,-,-,0.035,0,0.000 / 0,0.000 / 0
HENGYUAN-C6: CW HENGYUAN REFINING COMPANY BERHAD (RHB),4324C6,17-Apr-19,7:12 PM,0.035,0.035,0.08,0.08,2,0.000 / 0,0.080 / 248
HENGYUAN-C7: CW HENGYUAN REFINING COMPANY BERHAD (MIBB),4324C7,17-Apr-19,7:12 PM,0.18,0.17,0.18,0.17,"1,486",0.000 / 0,0.000 / 0
HENGYUAN-C8: CW HENGYUAN REFINING COMPANY BERHAD (MACQ),4324C8,17-Apr-19,7:12 PM,0.1,0.1,0.1,0.1,200,0.000 / 0,0.000 / 0
HENGYUAN-C9: CW HENGYUAN REFINING COMPANY BERHAD (KIBB),4324C9,17-Apr-19,7:12 PM,-,-,-,0.095,0,0.000 / 0,0.095 / 400
HEVEABOARD BHD,5095,17-Apr-19,7:12 PM,0.69,0.665,0.69,0.67,"18,875","0.670 / 1,657","0.675 / 2,135"
HEVEABOARD BHD-WARRANTS 10/20,5095WB,17-Apr-19,7:12 PM,-,-,-,0.43,0,0.420 / 50,0.540 / 154
HEXZA CORPORATION BHD,3298,17-Apr-19,7:12 PM,0.72,0.71,0.72,0.71,"1,695",0.710 / 391,0.725 / 50
HENG HUAT RESOURCES GROUP BHD,175,17-Apr-19,7:12 PM,0.12,0.115,0.12,0.115,"1,400","0.115 / 2,350","0.120 / 1,300"
HIAP HUAT HOLDINGS BHD,160,17-Apr-19,7:12 PM,0.1,0.095,0.1,0.095,"2,600","0.095 / 4,700","0.100 / 4,125"
HIAP TECK VENTURE BHD,5072,17-Apr-19,7:12 PM,0.27,0.265,0.27,0.265,"21,620","0.265 / 12,682","0.270 / 13,181"
HIAP TECK VENTURE BERHAD - RCUIDS 2016/2021,5072LA,17-Apr-19,7:12 PM,-,-,-,0.295,0,0.295 / 350,0.310 / 100
HIAP TECK VENTURE BERHAD - WARRANTS 2016/2021,5072WB,17-Apr-19,7:12 PM,0.07,0.07,0.07,0.07,"1,265","0.070 / 9,806","0.075 / 6,010"
HIBISCUS PETROLEUM BHD,5199,17-Apr-19,7:12 PM,1.11,1.08,1.15,1.15,"373,538","1.150 / 7,100","1.160 / 17,222"
HIBISCS-CM: CW HIBISCUS PETROLEUM BERHAD (MIBB),5199CM,17-Apr-19,7:12 PM,-,-,-,0.1,0,0.000 / 0,0.000 / 0
HIBISCS-CN: CW HIBISCUS PETROLEUM BERHAD (RHB),5199CN,17-Apr-19,7:12 PM,-,-,-,0.08,0,0.000 / 0,0.120 / 200
