name,code,date,time,open,low,high,price,volume,buy/volume,sell/volume
FBMKLCI-H6M: PW FTSE BURSA MALAYSIA KLCI INDEX (CIMB),06506M,22-Apr-19,7:11 PM,0.245,0.245,0.245,0.245,12,0.000 / 0,0.285 / 700
FBMKLCI-H6N: PW FTSE BURSA MALAYSIA KLCI INDEX (MACQ),06506N,22-Apr-19,7:11 PM,-,-,-,0.185,0,0.000 / 0,0.000 / 0
FBMKLCI-H6O: PW FTSE BURSA MALAYSIA KLCI INDEX (MACQ),06506O,22-Apr-19,7:11 PM,-,-,-,0.4,0,0.000 / 0,0.460 / 68
FBMKLCI-H6P: PW FTSE BURSA MALAYSIA KLCI INDEX (CIMB),06506P,22-Apr-19,7:11 PM,0.075,0.07,0.09,0.09,"5,894",0.080 / 420,0.100 / 148
FBMKLCI-H6Q: PW FTSE BURSA MALAYSIA KLCI INDEX (CIMB),06506Q,22-Apr-19,7:11 PM,-,-,-,0.14,0,0.000 / 0,0.160 / 499
FBMKLCI-H6R: PW FTSE BURSA MALAYSIA KLCI INDEX (MACQ),06506R,22-Apr-19,7:11 PM,-,-,-,0.24,0,0.000 / 0,0.000 / 0
FBMKLCI-H6S: PW FTSE BURSA MALAYSIA KLCI INDEX (MACQ),06506S,22-Apr-19,7:11 PM,-,-,-,0.36,0,0.000 / 0,0.000 / 0
FBMKLCI-H6T: PW FTSE BURSA MALAYSIA KLCI INDEX (CIMB),06506T,22-Apr-19,7:11 PM,0.135,0.135,0.135,0.135,200,0.010 / 100,0.000 / 0
FBMKLCI-H6U: PW FTSE BURSA MALAYSIA KLCI INDEX (MACQ),06506U,22-Apr-19,7:11 PM,0.25,0.25,0.25,0.25,100,0.000 / 0,0.000 / 0
FBMKLCI-H6V: PW FTSE BURSA MALAYSIA KLCI INDEX (MACQ),06506V,22-Apr-19,7:11 PM,-,-,-,0.28,0,0.000 / 0,0.000 / 0
FBMKLCI-H6W: PW FTSE BURSA MALAYSIA KLCI INDEX (MIBB),06506W,22-Apr-19,7:11 PM,0.175,0.175,0.175,0.175,500,0.000 / 0,0.000 / 0
FBMKLCI-H6X: PW FTSE BURSA MALAYSIA KLCI INDEX (CIMB),06506X,22-Apr-19,7:11 PM,0.15,0.15,0.16,0.16,400,0.145 / 200,0.000 / 0
FBMKLCI-H6Y: PW FTSE BURSA MALAYSIA KLCI INDEX (CIMB),06506Y,22-Apr-19,7:11 PM,0.22,0.22,0.22,0.22,"2,000",0.000 / 0,0.000 / 0
FBMKLCI-H6Z: PW FTSE BURSA MALAYSIA KLCI INDEX (MACQ),06506Z,22-Apr-19,7:11 PM,0.3,0.3,0.315,0.315,259,0.295 / 100,0.000 / 0
FBMKLCI-H8A: PW FTSE BURSA MALAYSIA KLCI INDEX (MACQ),06508A,22-Apr-19,7:11 PM,0.4,0.4,0.41,0.41,100,0.405 / 50,0.000 / 0
FBMKLCI-H8B: PW FTSE BURSA MALAYSIA KLCI INDEX (MIBB),06508B,22-Apr-19,7:11 PM,-,-,-,0.095,0,0.090 / 8,0.000 / 0
FBMKLCI-H8C: PW FTSE BURSA MALAYSIA KLCI INDEX (CIMB),06508C,22-Apr-19,7:11 PM,0.135,0.135,0.135,0.135,250,0.100 / 100,0.000 / 0
FCW HOLDINGS BHD,2755,22-Apr-19,7:11 PM,-,-,-,0.715,0,0.700 / 69,0.850 / 118
FGV HOLDINGS BERHAD,5222,22-Apr-19,7:11 PM,1.23,1.23,1.27,1.25,"217,905","1.250 / 2,251","1.260 / 3,710"
FGV-C55: CW FGV HOLDINGS BERHAD (CIMB),522255,22-Apr-19,7:11 PM,-,-,-,0.005,0,0.000 / 0,"0.005 / 4,237"
FGV-C58: CW FGV HOLDINGS BERHAD (CIMB),522258,22-Apr-19,7:11 PM,0.005,0.005,0.005,0.005,"5,160","0.005 / 2,340","0.010 / 4,460"
FGV-C59: CW FGV HOLDINGS BERHAD (MACQ),522259,22-Apr-19,7:11 PM,-,-,-,0.035,0,0.000 / 0,0.000 / 0
FGV-C61: CW FGV HOLDINGS BERHAD (MACQ),522261,22-Apr-19,7:11 PM,-,-,-,0.015,0,0.000 / 0,0.030 / 10
FGV-C62: CW FGV HOLDINGS BERHAD (RHB),522262,22-Apr-19,7:11 PM,0.085,0.085,0.1,0.09,"37,335","0.085 / 6,200",0.095 / 600
FGV-C63: CW FGV HOLDINGS BERHAD (MACQ),522263,22-Apr-19,7:11 PM,0.19,0.19,0.215,0.2,"4,912",0.195 / 397,0.200 / 49
FGV-C64: CW FGV HOLDINGS BERHAD (RHB),522264,22-Apr-19,7:11 PM,-,-,-,0.21,0,0.000 / 0,0.305 / 300
FGV-C65: CW FGV HOLDINGS BERHAD (KIBB),522265,22-Apr-19,7:11 PM,0.2,0.2,0.235,0.235,"29,570",0.200 / 550,"0.235 / 1,490"
FGV-C66: CW FGV HOLDINGS BERHAD (MACQ),522266,22-Apr-19,7:11 PM,-,-,-,0.31,0,0.000 / 0,0.385 / 40
FGV-C67: CW FGV HOLDINGS BERHAD (CIMB),522267,22-Apr-19,7:11 PM,0.485,0.48,0.505,0.485,"4,791",0.460 / 200,"0.500 / 1,000"
FGV-C68: CW FGV HOLDINGS BERHAD (MIBB),522268,22-Apr-19,7:11 PM,0.175,0.175,0.175,0.175,200,0.000 / 0,0.220 / 50
FGV-C69: CW FGV HOLDINGS BERHAD (KIBB),522269,22-Apr-19,7:11 PM,0.13,0.13,0.13,0.13,"1,100",0.000 / 0,0.000 / 0
FGV-C70: CW FGV HOLDINGS BERHAD (CIMB),522270,22-Apr-19,7:11 PM,0.135,0.125,0.135,0.125,28,0.000 / 0,0.000 / 0
FGV-C71: CW FGV HOLDINGS BERHAD (KIBB),522271,22-Apr-19,7:11 PM,0.05,0.05,0.055,0.05,"92,392","0.045 / 8,500","0.055 / 4,000"
FGV-C72: CW FGV HOLDINGS BERHAD (MACQ),522272,22-Apr-19,7:11 PM,0.045,0.04,0.045,0.045,"19,932","0.040 / 9,142","0.045 / 3,790"
FGV-C73: CW FGV HOLDINGS BERHAD (MACQ),522273,22-Apr-19,7:11 PM,0.09,0.09,0.095,0.095,"94,662","0.085 / 14,360","0.095 / 3,208"
FGV-C74: CW FGV HOLDINGS BERHAD (RHB),522274,22-Apr-19,7:11 PM,0.11,0.105,0.11,0.105,"43,200","0.100 / 10,180",0.115 / 500
FGV-C75: CW FGV HOLDINGS BERHAD (MIBB),522275,22-Apr-19,7:11 PM,0.11,0.11,0.12,0.115,"23,632","0.010 / 2,000",0.000 / 0
FIAMMA HOLDINGS BHD,6939,22-Apr-19,7:11 PM,0.49,0.49,0.5,0.495,"1,020","0.495 / 1,451",0.500 / 55
FIBON BERHAD,149,22-Apr-19,7:11 PM,0.4,0.4,0.4,0.4,321,0.400 / 209,0.425 / 191
FEDERAL INTERNATIONAL HOLDINGS BERHAD,8605,22-Apr-19,7:11 PM,0.44,0.41,0.44,0.425,"3,653",0.415 / 80,0.425 / 439
FEDERAL INTERNATIONAL HOLDINGS BERHAD - RCPS 16/26,8605PA,22-Apr-19,7:11 PM,-,-,-,0.08,0,0.080 / 200,0.095 / 260
FEDERAL INTERNATIONAL HOLDINGS BERHAD - RCPS 18/28,8605PB,22-Apr-19,7:11 PM,-,-,-,0.055,0,0.065 / 500,0.160 / 155
FIMA CORPORATION BHD,3107,22-Apr-19,7:11 PM,1.9,1.9,1.9,1.9,190,1.900 / 4,1.980 / 10
FINTEC GLOBAL BERHAD,150,22-Apr-19,7:11 PM,0.05,0.045,0.05,0.05,"11,540","0.045 / 109,034","0.050 / 13,643"
FINTEC GLOBAL BERHAD - ICPS A 2017/2027,0150PA,22-Apr-19,7:11 PM,0.02,0.02,0.025,0.025,"21,470","0.020 / 94,570","0.025 / 12,299"
FINTEC GLOBAL BERHAD - WARRANTS A 2014/2024,0150WA,22-Apr-19,7:11 PM,-,-,-,0.015,0,"0.010 / 74,383","0.015 / 3,543"
FINTEC GLOBAL BERHAD - WARRANTS B 2017/2022,0150WB,22-Apr-19,7:11 PM,0.02,0.015,0.02,0.015,547,"0.015 / 28,853",0.020 / 354
FITTERS DIVERSIFIED BHD,9318,22-Apr-19,7:11 PM,0.47,0.465,0.48,0.48,"23,465",0.480 / 390,0.485 / 840
FITTERS DIVERSIFIED BERHAD - Warrants,9318WB,22-Apr-19,7:11 PM,0.015,0.01,0.02,0.02,"34,939","0.015 / 15,967","0.020 / 25,785"
FOCUS LUMBER BERHAD,5197,22-Apr-19,7:11 PM,1.64,1.61,1.65,1.62,"3,159",1.610 / 116,1.620 / 72
FOCUS DYNAMICS GROUP BERHAD,116,22-Apr-19,7:11 PM,0.12,0.12,0.125,0.125,"34,491","0.120 / 14,456","0.125 / 1,676"
FOCUS DYNAMICS GROUP BERHAD- WARRANTS C 2014/2019,0116WC,22-Apr-19,7:11 PM,-,-,-,0.085,0,0.065 / 100,0.000 / 0
FOCUS POINT HOLDINGS BERHAD,157,22-Apr-19,7:11 PM,0.38,0.38,0.38,0.38,100,0.365 / 500,0.375 / 300
FOUNDPAC GROUP BERHAD,5277,22-Apr-19,7:11 PM,0.385,0.375,0.385,0.38,"50,803",0.380 / 980,"0.385 / 2,401"
FORMOSA PROSONIC INDUSTRIES,9172,22-Apr-19,7:11 PM,1.7,1.7,1.72,1.7,942,1.700 / 960,1.720 / 909
FREIGHT MANAGEMENT HLDGS BHD,7210,22-Apr-19,7:11 PM,0.615,0.61,0.62,0.615,757,0.615 / 5,0.625 / 100
FRONTKEN CORPORATION BHD,128,22-Apr-19,7:11 PM,1.27,1.25,1.31,1.28,"85,826","1.280 / 4,023","1.290 / 1,147"
FSBM HOLDINGS BHD,9377,22-Apr-19,7:11 PM,-,-,-,0.095,0,0.000 / 0,0.000 / 0
FSBM HOLDINGS BERHAD - WARR,9377WA,22-Apr-19,7:11 PM,-,-,-,0.025,0,0.000 / 0,0.000 / 0
G3 GLOBAL BERHAD,7184,22-Apr-19,7:11 PM,0.8,0.775,0.84,0.79,"1,902",0.790 / 198,0.830 / 220
G3 GLOBAL BERHAD - WARRANTS 2017/2022,7184WA,22-Apr-19,7:11 PM,-,-,-,0.75,0,0.660 / 50,0.750 / 100
GADANG HOLDINGS BHD,9261,22-Apr-19,7:11 PM,0.73,0.73,0.96,0.945,"1,332,908","0.940 / 3,646","0.945 / 7,832"
GADANG HOLDINGS BHD - WARRANTS 2016 / 2021,9261WB,22-Apr-19,7:11 PM,0.25,0.25,0.45,0.42,"956,277","0.420 / 2,706","0.425 / 1,760"
GAMUDA BHD,5398,22-Apr-19,7:11 PM,3.13,3.13,3.37,3.35,"145,093","3.350 / 9,512",3.360 / 179
GAMUDA-C53: CW GAMUDA BERHAD (CIMB),539853,22-Apr-19,7:11 PM,-,-,-,0.005,0,0.000 / 0,"0.005 / 3,598"
GAMUDA-C56: CW GAMUDA BERHAD (MACQ),539856,22-Apr-19,7:11 PM,-,-,-,0.03,0,0.000 / 0,0.000 / 0
GAMUDA-C57: CW GAMUDA BERHAD (CIMB),539857,22-Apr-19,7:11 PM,0.065,0.06,0.065,0.065,"4,012",0.045 / 200,0.085 / 250
GAMUDA-C58: CW GAMUDA BERHAD (MACQ),539858,22-Apr-19,7:11 PM,-,-,-,0.055,0,0.000 / 0,0.000 / 0
GAMUDA-C59: CW GAMUDA BERHAD (CIMB),539859,22-Apr-19,7:11 PM,0.225,0.225,0.26,0.255,"6,056",0.000 / 0,0.270 / 500
GAMUDA-C60: CW GAMUDA BERHAD (KIBB),539860,22-Apr-19,7:11 PM,0.135,0.13,0.14,0.14,"16,000",0.000 / 0,0.000 / 0
GAMUDA-C61: CW GAMUDA BERHAD (MACQ),539861,22-Apr-19,7:11 PM,0.085,0.085,0.1,0.1,"6,000","0.090 / 1,000",0.000 / 0
GAMUDA-C62: CW GAMUDA BERHAD (AM),539862,22-Apr-19,7:11 PM,0.135,0.135,0.155,0.155,"6,454",0.150 / 270,0.155 / 45
GAMUDA-C63: CW GAMUDA BERHAD (MIBB),539863,22-Apr-19,7:11 PM,0.14,0.14,0.14,0.14,920,0.000 / 0,0.000 / 0
GAMUDA-C64: CW GAMUDA BERHAD (KIBB),539864,22-Apr-19,7:11 PM,0.105,0.105,0.12,0.12,"4,604",0.000 / 0,0.000 / 0
GAMUDA-C65: CW GAMUDA BERHAD (MACQ),539865,22-Apr-19,7:11 PM,0.12,0.12,0.14,0.14,"10,000",0.000 / 0,0.000 / 0
GAMUDA-C67: CW GAMUDA BERHAD (CIMB),539867,22-Apr-19,7:11 PM,0.135,0.135,0.17,0.17,181,0.000 / 0,0.000 / 0
GAMUDA BERHAD-WARRANTS E,5398WE,22-Apr-19,7:11 PM,0.27,0.27,0.32,0.32,"143,773",0.315 / 620,"0.320 / 4,354"
GAS MALAYSIA BERHAD,5209,22-Apr-19,7:11 PM,2.87,2.85,2.87,2.85,131,2.850 / 83,2.870 / 31
GABUNGAN AQRS BERHAD,5226,22-Apr-19,7:11 PM,1.4,1.4,1.48,1.46,"55,401","1.450 / 14,220",1.460 / 127
GABUNGAN AQRS BERHAD-WARRANTS B,5226WB,22-Apr-19,7:11 PM,0.43,0.43,0.5,0.48,"94,629",0.480 / 425,0.485 / 129
GUAN CHONG BHD,5102,22-Apr-19,7:11 PM,3.7,3.7,4.12,4.08,"11,817",4.080 / 21,4.090 / 30
GCB-CA: CW GUAN CHONG BERHAD (RHB),5102CA,22-Apr-19,7:11 PM,0.28,0.28,0.35,0.345,"3,375",0.265 / 100,0.345 / 243
GCB-CB: CW GUAN CHONG BERHAD (RHB),5102CB,22-Apr-19,7:11 PM,0.18,0.18,0.225,0.225,"10,014",0.000 / 0,0.000 / 0
GCB-CC: CW GUAN CHONG BERHAD (MIBB),5102CC,22-Apr-19,7:11 PM,0.17,0.17,0.17,0.17,500,0.000 / 0,0.175 / 500
GCB-CD: CW GUAN CHONG BERHAD (MACQ),5102CD,22-Apr-19,7:11 PM,0.1,0.1,0.13,0.13,"1,634",0.105 / 100,0.190 / 100
GCB-CE: CW GUAN CHONG BERHAD (KIBB),5102CE,22-Apr-19,7:11 PM,0.14,0.14,0.19,0.19,400,0.000 / 0,0.000 / 0
GCB-CF: CW GUAN CHONG BERHAD (AM),5102CF,22-Apr-19,7:11 PM,0.165,0.165,0.23,0.23,"34,166",0.225 / 50,0.000 / 0
GRAND CENTRAL ENTERPRISES BHD,5592,22-Apr-19,7:11 PM,-,-,-,0.46,0,0.460 / 150,0.490 / 114
GDB HOLDINGS BERHAD,198,22-Apr-19,7:11 PM,0.325,0.325,0.34,0.325,"21,026","0.325 / 3,450",0.330 / 571
GD EXPRESS CARRIER BHD,78,22-Apr-19,7:11 PM,0.325,0.315,0.33,0.32,"45,669","0.320 / 1,284","0.325 / 3,375"
GDEX-CO: CW GD EXPRESS CARRIER BERHAD (MIBB),0078CO,22-Apr-19,7:11 PM,0.06,0.06,0.06,0.06,100,0.000 / 0,0.000 / 0
GD EXPRESS CARRIER  BERHAD- Warrants B 2015/2020,0078WB,22-Apr-19,7:11 PM,0.05,0.045,0.05,0.05,"8,903","0.045 / 21,594","0.050 / 17,641"
GEELY-C1: CW GEELY AUTOMOBILE HOLDINGS LIMITED (RHB),0580C1,22-Apr-19,7:11 PM,-,-,-,0.11,0,0.000 / 0,0.000 / 0
GENETEC TECHNOLOGY BERHAD,104,22-Apr-19,7:11 PM,1.64,1.63,1.64,1.63,750,1.620 / 78,1.630 / 20
GENTING MALAYSIA BERHAD,4715,22-Apr-19,7:11 PM,3.23,3.2,3.26,3.21,"114,825","3.210 / 2,731",3.220 / 804
GENM-C41: CW GENTING MALAYSIA BERHAD (CIMB),471541,22-Apr-19,7:11 PM,-,-,-,0.005,0,0.000 / 0,"0.005 / 5,000"
GENM-C42: CW GENTING MALAYSIA BERHAD (MACQ),471542,22-Apr-19,7:11 PM,0.01,0.01,0.01,0.01,"1,000",0.000 / 0,"0.015 / 1,098"
GENM-C43: CW GENTING MALAYSIA BERHAD (RHB),471543,22-Apr-19,7:11 PM,0.015,0.015,0.015,0.015,496,0.000 / 0,0.020 / 200
GENM-C44: CW GENTING MALAYSIA BERHAD (KIBB),471544,22-Apr-19,7:11 PM,-,-,-,0.035,0,0.000 / 0,0.000 / 0
GENM-C45: CW GENTING MALAYSIA BERHAD (AM),471545,22-Apr-19,7:11 PM,0.11,0.11,0.11,0.11,"4,060","0.105 / 2,500",0.000 / 0
GENM-C46: CW GENTING MALAYSIA BERHAD (MACQ),471546,22-Apr-19,7:11 PM,0.075,0.07,0.075,0.07,"50,438","0.065 / 6,470","0.075 / 1,000"
GENM-C47: CW GENTING MALAYSIA BERHAD (RHB),471547,22-Apr-19,7:11 PM,-,-,-,0.09,0,0.000 / 0,0.000 / 0
GENM-C48: CW GENTING MALAYSIA BERHAD (KIBB),471548,22-Apr-19,7:11 PM,0.095,0.095,0.095,0.095,"1,000",0.000 / 0,0.000 / 0
GENM-C49: CW GENTING MALAYSIA BERHAD (MACQ),471549,22-Apr-19,7:11 PM,0.15,0.145,0.15,0.145,"20,931",0.000 / 0,0.000 / 0
GENM-C50: CW GENTING MALAYSIA BERHAD (CIMB),471550,22-Apr-19,7:11 PM,0.125,0.125,0.125,0.125,"1,794",0.120 / 100,0.130 / 100
GENM-C51: CW GENTING MALAYSIA BERHAD (MIBB),471551,22-Apr-19,7:11 PM,-,-,-,0.08,0,0.000 / 0,0.000 / 0
GENM-C52: CW GENTING MALAYSIA BERHAD (KIBB),471552,22-Apr-19,7:11 PM,0.175,0.17,0.175,0.17,"2,500",0.155 / 500,0.185 / 200
GENM-C53: CW GENTING MALAYSIA BERHAD (AM),471553,22-Apr-19,7:11 PM,0.09,0.09,0.09,0.09,"2,520",0.000 / 0,0.000 / 0
GENM-C54: CW GENTING MALAYSIA BERHAD (CIMB),471554,22-Apr-19,7:11 PM,-,-,-,0.055,0,"0.045 / 4,000","0.060 / 5,200"
GENM-C55: CW GENTING MALAYSIA BERHAD (MACQ),471555,22-Apr-19,7:11 PM,0.045,0.04,0.045,0.04,715,"0.035 / 5,000",0.000 / 0
GENM-C56: CW GENTING MALAYSIA BERHAD (RHB),471556,22-Apr-19,7:11 PM,-,-,-,0.095,0,0.090 / 200,0.000 / 0
GENM-C57: CW GENTING MALAYSIA BERHAD (MIBB),471557,22-Apr-19,7:11 PM,0.12,0.11,0.12,0.11,700,0.105 / 200,0.000 / 0
GENTING PLANTATIONS BERHAD,2291,22-Apr-19,7:11 PM,10.48,10.3,10.48,10.32,469,10.320 / 3,10.400 / 4
GENP-CI: CW GENTING PLANTATIONS BERHAD (MIBB),2291CI,22-Apr-19,7:11 PM,-,-,-,0.125,0,0.000 / 0,0.000 / 0
GENTING PLANTATIONS BERHAD-WARRANT A 13/19,2291WA,22-Apr-19,7:11 PM,2.58,2.55,2.6,2.55,215,2.550 / 29,2.600 / 178
GENTING BHD,3182,22-Apr-19,7:11 PM,6.78,6.78,6.84,6.79,"30,718",6.790 / 154,6.810 / 50
GENTINGC55: CW GENTING BERHAD (RHB),318255,22-Apr-19,7:11 PM,-,-,-,0.05,0,0.000 / 0,0.000 / 0
GENTINGC56: CW GENTING BERHAD (MACQ),318256,22-Apr-19,7:11 PM,-,-,-,0.03,0,0.000 / 0,0.015 / 400
GENTINGC57: CW GENTING BERHAD (MACQ),318257,22-Apr-19,7:11 PM,0.05,0.05,0.05,0.05,"20,704","0.040 / 2,000",0.000 / 0
GENTINGC58: CW GENTING BERHAD (CIMB),318258,22-Apr-19,7:11 PM,0.045,0.04,0.045,0.045,"2,872","0.040 / 1,000",0.045 / 549
GENTINGC59: CW GENTING BERHAD (RHB),318259,22-Apr-19,7:11 PM,-,-,-,0.065,0,0.000 / 0,0.000 / 0
GENTINGC60: CW GENTING BERHAD (KIBB),318260,22-Apr-19,7:11 PM,-,-,-,0.08,0,0.000 / 0,0.000 / 0
GENTINGC61: CW GENTING BERHAD (AM),318261,22-Apr-19,7:11 PM,0.075,0.075,0.075,0.075,"4,700",0.000 / 0,"0.085 / 2,000"
GENTINGC62: CW GENTING BERHAD (MACQ),318262,22-Apr-19,7:11 PM,0.1,0.1,0.1,0.1,"12,128",0.000 / 0,0.000 / 0
GENTINGC63: CW GENTING BERHAD (MIBB),318263,22-Apr-19,7:11 PM,-,-,-,0.09,0,0.085 / 500,0.000 / 0
GENTINGC64: CW GENTING BERHAD (KIBB),318264,22-Apr-19,7:11 PM,0.055,0.055,0.055,0.055,"2,000",0.030 / 300,0.070 / 500
GENTINGC65: CW GENTING BERHAD (KIBB),318265,22-Apr-19,7:11 PM,0.33,0.325,0.335,0.325,709,0.315 / 1,0.000 / 0
GENTINGC66: CW GENTING BERHAD (MIBB),318266,22-Apr-19,7:11 PM,0.13,0.13,0.13,0.13,"12,288",0.000 / 0,0.000 / 0
GE-SHEN CORPORATION BHD,7197,22-Apr-19,7:11 PM,0.615,0.615,0.63,0.63,180,0.615 / 140,0.630 / 1
GETS GLOBAL BERHAD,5079,22-Apr-19,7:11 PM,0.235,0.225,0.25,0.24,"25,792","0.240 / 1,013",0.245 / 39
GFM SERVICES BERHAD,39,22-Apr-19,7:11 PM,0.51,0.51,0.535,0.525,"52,649","0.520 / 7,538",0.525 / 317
GFM SERVICES BERHAD - WARRANTS C 2019/2022,0039WC,22-Apr-19,7:11 PM,0.175,0.175,0.185,0.18,"177,082",0.180 / 472,"0.185 / 13,918"
GHL SYSTEMS BHD,21,22-Apr-19,7:11 PM,1.67,1.67,1.7,1.7,"11,161",1.700 / 753,1.710 / 210
GHLSYS-CA: CW GHL SYSTEMS BERHAD (MIBB),0021CA,22-Apr-19,7:11 PM,-,-,-,0.105,0,0.000 / 0,0.000 / 0
GEORGE KENT (M) BHD,3204,22-Apr-19,7:11 PM,1.28,1.28,1.38,1.32,"185,817",1.320 / 994,"1.330 / 1,200"
GOLDEN LAND BERHAD,7382,22-Apr-19,7:11 PM,-,-,-,0.38,0,0.375 / 52,0.395 / 10
GLOMAC BHD,5020,22-Apr-19,7:11 PM,0.37,0.37,0.375,0.37,885,0.370 / 64,"0.375 / 1,600"
GLOBALTEC FORMATION BERHAD,5220,22-Apr-19,7:11 PM,0.435,0.435,0.45,0.45,"3,019",0.435 / 834,0.450 / 563
GLOBALTEC FORMATION BERHAD - WARRANTS 2018/2021,5220WA,22-Apr-19,7:11 PM,0.06,0.06,0.06,0.06,815,0.060 / 789,0.065 / 338
GROMUTUAL BHD,9962,22-Apr-19,7:11 PM,0.31,0.31,0.33,0.315,"1,003",0.310 / 100,0.320 / 500
G NEPTUNE BERHAD,45,22-Apr-19,7:11 PM,0.06,0.06,0.06,0.06,"2,680","0.055 / 2,000","0.060 / 1,870"
GLOBAL ORIENTAL BERHAD,1147,22-Apr-19,7:11 PM,0.18,0.18,0.185,0.185,"1,937",0.185 / 371,0.190 / 200
GLOBAL ORIENTAL BERHAD-WA 2014/2019,1147WA,22-Apr-19,7:11 PM,0.01,0.01,0.01,0.01,500,0.000 / 0,"0.010 / 4,655"
GREEN OCEAN CORPORATION BERHAD,74,22-Apr-19,7:11 PM,-,-,-,0.1,0,"0.100 / 1,489",0.105 / 700
GREEN OCEAN CORPORATION BHD- WARRANTS A 14/19,0074WA,22-Apr-19,7:11 PM,-,-,-,0.005,0,0.000 / 0,"0.005 / 10,867"
TRADEPLUS SHARIAH GOLD TRACKER,0828EA,22-Apr-19,7:11 PM,-,-,-,1.72,0,1.715 / 300,1.730 / 100
GOODWAY INTEGRATED INDUSTRIES,7192,22-Apr-19,7:11 PM,0.21,0.205,0.21,0.21,"4,347","0.205 / 1,370",0.210 / 3
GOPENG BHD,2135,22-Apr-19,7:11 PM,0.695,0.695,0.7,0.7,276,0.700 / 29,0.710 / 10
GPA HOLDINGS BHD,7096,22-Apr-19,7:11 PM,0.105,0.105,0.105,0.105,"1,700","0.105 / 5,390","0.110 / 5,000"
GPA HOLDINGS BERHAD - WARRANTS 2015/2025,7096WA,22-Apr-19,7:11 PM,0.03,0.03,0.035,0.035,"2,949","0.030 / 73,875","0.035 / 14,151"
GREEN PACKET BHD,82,22-Apr-19,7:11 PM,0.31,0.305,0.325,0.32,"7,251",0.310 / 270,0.320 / 19
GREEN PACKET BERHAD - WARRANTS B 2018/2023,0082WB,22-Apr-19,7:11 PM,0.075,0.075,0.085,0.085,"2,734",0.080 / 4,0.085 / 280
GOLDEN PHAROS BHD,5649,22-Apr-19,7:11 PM,-,-,-,0.23,0,0.215 / 300,0.235 / 139
GRAND-FLO BERHAD,56,22-Apr-19,7:11 PM,0.2,0.2,0.2,0.2,240,"0.200 / 1,260",0.210 / 500
GREENYIELD BHD,136,22-Apr-19,7:11 PM,0.125,0.125,0.125,0.125,350,0.125 / 557,"0.130 / 1,810"
GSB GROUP BHD,7077,22-Apr-19,7:11 PM,0.185,0.185,0.195,0.195,"4,163",0.190 / 75,"0.195 / 5,937"
GLOBETRONICS TECHNOLOGY BHD,7022,22-Apr-19,7:11 PM,2.01,2,2.03,2.02,"12,649","2.010 / 1,339","2.020 / 4,147"
GTRONIC-CU: CW GLOBETRONICS TECHNOLOGY BERHAD (RHB),7022CU,22-Apr-19,7:11 PM,-,-,-,0.03,0,0.000 / 0,0.000 / 0
GTRONIC-CV: CW GLOBETRONICS TECHNOLOGY BERHAD (RHB),7022CV,22-Apr-19,7:11 PM,0.105,0.105,0.105,0.105,"3,498",0.000 / 0,0.000 / 0
GTRONIC-CW: CW GLOBETRONICS TECHNOLOGY BERHAD (MACQ),7022CW,22-Apr-19,7:11 PM,0.05,0.05,0.05,0.05,"2,400",0.000 / 0,0.000 / 0
GUH HOLDINGS BHD,3247,22-Apr-19,7:11 PM,0.495,0.48,0.5,0.48,542,0.480 / 39,0.495 / 50
GUNUNG CAPITAL BERHAD,7676,22-Apr-19,7:11 PM,-,-,-,0.29,0,0.280 / 280,0.285 / 220
GUNUNG CAPITAL BHD-WB 10/20,7676WB,22-Apr-19,7:11 PM,0.04,0.04,0.04,0.04,825,"0.040 / 1,475","0.050 / 2,129"
GUOCOLAND (MALAYSIA) BHD,1503,22-Apr-19,7:11 PM,0.74,0.74,0.75,0.75,"2,060",0.740 / 609,0.750 / 626
HAI-O ENTERPRISE BHD,7668,22-Apr-19,7:11 PM,2.54,2.51,2.55,2.51,"2,515",2.510 / 7,2.540 / 13
HAIO-CG: CW HAI-O ENTERPRISE BERHAD (MACQ),7668CG,22-Apr-19,7:11 PM,-,-,-,0.075,0,0.000 / 0,0.000 / 0
HALEX HOLDINGS BERHAD,5151,22-Apr-19,7:11 PM,0.835,0.81,0.84,0.84,868,0.810 / 83,0.840 / 13
HANDAL RESOURCES BERHAD,7253,22-Apr-19,7:11 PM,0.37,0.365,0.375,0.37,"1,074",0.365 / 296,0.380 / 345
HAP SENG CONSOLIDATED BHD,3034,22-Apr-19,7:11 PM,9.86,9.76,9.86,9.8,"3,083",9.760 / 22,9.800 / 143
HAPSENG-CX: CW HAP SENG CONSOLIDATED BERHAD (CIMB),3034CX,22-Apr-19,7:11 PM,-,-,-,0.03,0,0.005 / 200,0.040 / 200
HARBOUR-LINK GROUP BHD,2062,22-Apr-19,7:11 PM,0.7,0.7,0.705,0.705,212,0.695 / 150,0.705 / 20
HARBOUR-LINK GROUP BERHAD-WARRANTS C 2016/2021,2062WC,22-Apr-19,7:11 PM,-,-,-,0.08,0,0.070 / 500,0.120 / 84
HARRISONS HOLDINGS (M) BHD,5008,22-Apr-19,7:11 PM,3.9,3.9,3.9,3.9,109,3.900 / 50,3.940 / 10
HARN LEN CORPORATION BHD,7501,22-Apr-19,7:11 PM,0.665,0.65,0.665,0.65,899,0.620 / 20,0.650 / 11
HARTALEGA HOLDINGS BHD,5168,22-Apr-19,7:11 PM,4.72,4.72,4.88,4.81,"48,606",4.810 / 31,4.830 / 50
