name,code,date,open,low,high,price,volume,Sector_main,sector,change
MALAYSIAN BULK CARRIERS BHD,5077,4/8/2019,0.59,0.58,0.59,0.585,868500.0,Main Market,Transportation & Logistics,-0.016806723
MALAYSIAN BULK CARRIERS BHD,5077,4/9/2019,0.585,0.58,0.59,0.585,629900.0,Main Market,Transportation & Logistics,0.0
MALAYSIAN BULK CARRIERS BHD,5077,4/10/2019,0.585,0.565,0.585,0.57,682900.0,Main Market,Transportation & Logistics,-0.025641026
MALAYSIAN BULK CARRIERS BHD,5077,4/11/2019,0.57,0.565,0.6,0.565,2148800.0,Main Market,Transportation & Logistics,-0.00877193
MALAYSIAN BULK CARRIERS BHD,5077,4/12/2019,0.565,0.56,0.58,0.565,1267400.0,Main Market,Transportation & Logistics,0.0
MALAYSIAN BULK CARRIERS BHD,5077,4/15/2019,0.57,0.57,0.58,0.57,975300.0,Main Market,Transportation & Logistics,0.008849558
MALAYSIAN BULK CARRIERS BHD,5077,4/17/2019,0.565,0.56,0.57,0.56,711900.0,Main Market,Transportation & Logistics,-0.01754386
MALAYSIAN BULK CARRIERS BHD,5077,4/18/2019,0.56,0.55,0.56,0.555,342600.0,Main Market,Transportation & Logistics,-0.008928571
MALAYSIAN BULK CARRIERS BHD,5077,4/19/2019,0.56,0.555,0.57,0.555,496400.0,Main Market,Transportation & Logistics,0.0
MALAYSIAN BULK CARRIERS BHD,5077,4/22/2019,0.555,0.555,0.6,0.6,1690400.0,Main Market,Transportation & Logistics,0.081081081
MALAYSIAN BULK CARRIERS BHD,5077,4/23/2019,0.6,0.59,0.605,0.6,1022000.0,Main Market,Transportation & Logistics,0.0
