name,code,date,open,low,high,price,volume,Sector_main,sector,change
BERMAZ AUTO BERHAD,5248,4/4/2019,2.4,2.4,2.48,2.42,15605800.0,Main Market,Consumer Products & Services,0.008333333
BERMAZ AUTO BERHAD,5248,4/5/2019,2.39,2.38,2.44,2.41,6917100.0,Main Market,Consumer Products & Services,-0.004132231
BERMAZ AUTO BERHAD,5248,4/8/2019,2.4,2.32,2.4,2.37,2611900.0,Main Market,Consumer Products & Services,-0.01659751
BERMAZ AUTO BERHAD,5248,4/9/2019,2.36,2.32,2.4,2.32,1539800.0,Main Market,Consumer Products & Services,-0.021097046
BERMAZ AUTO BERHAD,5248,4/10/2019,2.33,2.32,2.36,2.35,2783900.0,Main Market,Consumer Products & Services,0.012931034
BERMAZ AUTO BERHAD,5248,4/11/2019,2.4,2.33,2.4,2.34,2111500.0,Main Market,Consumer Products & Services,-0.0042553190000000005
BERMAZ AUTO BERHAD,5248,4/12/2019,2.35,2.34,2.38,2.35,1556800.0,Main Market,Consumer Products & Services,0.004273504
BERMAZ AUTO BERHAD,5248,4/15/2019,2.35,2.34,2.4,2.38,1099600.0,Main Market,Consumer Products & Services,0.012765957
BERMAZ AUTO BERHAD,5248,4/17/2019,2.39,2.34,2.39,2.35,2591700.0,Main Market,Consumer Products & Services,-0.012605042
BERMAZ AUTO BERHAD,5248,4/19/2019,2.35,2.35,2.41,2.4,2139700.0,Main Market,Consumer Products & Services,0.021276596000000002
BERMAZ AUTO BERHAD,5248,4/22/2019,2.4,2.36,2.4,2.38,635800.0,Main Market,Consumer Products & Services,-0.008333333
BERMAZ AUTO BERHAD,5248,4/23/2019,2.38,2.35,2.4,2.38,1032800.0,Main Market,Consumer Products & Services,0.0
FRASER & NEAVE HOLDINGS BHD,3689,2/25/2019,36.02,35.82,36.04,36.02,92600.0,Main Market,Consumer Products & Services,0.0
FRASER & NEAVE HOLDINGS BHD,3689,2/26/2019,36.02,35.0,36.02,35.88,215000.0,Main Market,Consumer Products & Services,-0.00388673
FRASER & NEAVE HOLDINGS BHD,3689,2/27/2019,36.02,35.4,36.1,35.58,200500.0,Main Market,Consumer Products & Services,-0.008361204
FRASER & NEAVE HOLDINGS BHD,3689,2/28/2019,36.0,35.28,36.0,35.3,679300.0,Main Market,Consumer Products & Services,-0.00786959
FRASER & NEAVE HOLDINGS BHD,3689,3/1/2019,35.06,35.06,36.0,35.4,121600.0,Main Market,Consumer Products & Services,0.002832861
FRASER & NEAVE HOLDINGS BHD,3689,3/4/2019,34.7,34.7,35.54,35.14,164900.0,Main Market,Consumer Products & Services,-0.007344633000000001
FRASER & NEAVE HOLDINGS BHD,3689,3/5/2019,34.8,34.8,35.3,35.1,569400.0,Main Market,Consumer Products & Services,-0.001138304
FRASER & NEAVE HOLDINGS BHD,3689,3/6/2019,35.1,35.0,35.9,35.08,488800.0,Main Market,Consumer Products & Services,-0.000569801
FRASER & NEAVE HOLDINGS BHD,3689,3/7/2019,34.88,34.76,35.5,35.0,65200.0,Main Market,Consumer Products & Services,-0.0022805020000000002
FRASER & NEAVE HOLDINGS BHD,3689,3/8/2019,35.0,34.94,35.3,34.96,193900.0,Main Market,Consumer Products & Services,-0.001142857
FRASER & NEAVE HOLDINGS BHD,3689,3/11/2019,35.36,34.92,35.5,34.98,538800.0,Main Market,Consumer Products & Services,0.000572082
FRASER & NEAVE HOLDINGS BHD,3689,3/12/2019,35.0,34.96,35.14,34.98,257400.0,Main Market,Consumer Products & Services,0.0
FRASER & NEAVE HOLDINGS BHD,3689,3/13/2019,35.0,34.82,35.86,35.26,580300.0,Main Market,Consumer Products & Services,0.008004574
FRASER & NEAVE HOLDINGS BHD,3689,3/14/2019,34.36,34.36,35.26,35.0,570300.0,Main Market,Consumer Products & Services,-0.007373795
FRASER & NEAVE HOLDINGS BHD,3689,3/15/2019,34.84,34.14,35.2,34.84,950200.0,Main Market,Consumer Products & Services,-0.004571429
FRASER & NEAVE HOLDINGS BHD,3689,3/18/2019,34.8,34.74,35.0,34.8,241900.0,Main Market,Consumer Products & Services,-0.001148106
FRASER & NEAVE HOLDINGS BHD,3689,3/19/2019,34.82,34.8,35.1,34.8,663500.0,Main Market,Consumer Products & Services,0.0
FRASER & NEAVE HOLDINGS BHD,3689,3/20/2019,34.82,34.8,34.98,34.94,287200.0,Main Market,Consumer Products & Services,0.004022989
FRASER & NEAVE HOLDINGS BHD,3689,3/21/2019,34.94,34.88,34.94,34.9,259700.0,Main Market,Consumer Products & Services,-0.00114482
FRASER & NEAVE HOLDINGS BHD,3689,3/22/2019,34.9,34.5,34.9,34.8,123700.0,Main Market,Consumer Products & Services,-0.00286533
FRASER & NEAVE HOLDINGS BHD,3689,3/25/2019,34.38,34.3,35.0,34.4,567700.0,Main Market,Consumer Products & Services,-0.011494253000000001
FRASER & NEAVE HOLDINGS BHD,3689,3/26/2019,34.7,34.5,34.7,34.58,622700.0,Main Market,Consumer Products & Services,0.005232558
FRASER & NEAVE HOLDINGS BHD,3689,3/27/2019,35.34,34.56,35.34,34.7,110900.0,Main Market,Consumer Products & Services,0.003470214
FRASER & NEAVE HOLDINGS BHD,3689,3/28/2019,35.24,34.5,35.24,34.8,291000.0,Main Market,Consumer Products & Services,0.002881844
FRASER & NEAVE HOLDINGS BHD,3689,3/29/2019,35.06,34.6,35.06,34.84,1027400.0,Main Market,Consumer Products & Services,0.001149425
FRASER & NEAVE HOLDINGS BHD,3689,4/1/2019,35.0,34.8,35.0,34.84,90900.0,Main Market,Consumer Products & Services,0.0
FRASER & NEAVE HOLDINGS BHD,3689,4/2/2019,34.44,34.44,35.3,34.86,337500.0,Main Market,Consumer Products & Services,0.000574053
FRASER & NEAVE HOLDINGS BHD,3689,4/3/2019,34.46,34.46,35.1,35.1,164500.0,Main Market,Consumer Products & Services,0.006884682
FRASER & NEAVE HOLDINGS BHD,3689,4/4/2019,35.1,34.86,35.18,35.18,224100.0,Main Market,Consumer Products & Services,0.002279202
FRASER & NEAVE HOLDINGS BHD,3689,4/5/2019,34.82,34.82,36.96,36.96,29600.0,Main Market,Consumer Products & Services,0.05059693
FRASER & NEAVE HOLDINGS BHD,3689,4/8/2019,36.0,35.64,36.3,36.0,119100.0,Main Market,Consumer Products & Services,-0.025974026
FRASER & NEAVE HOLDINGS BHD,3689,4/9/2019,35.86,34.64,35.86,34.84,72000.0,Main Market,Consumer Products & Services,-0.032222222
FRASER & NEAVE HOLDINGS BHD,3689,4/10/2019,34.84,34.84,35.04,34.98,250100.0,Main Market,Consumer Products & Services,0.00401837
FRASER & NEAVE HOLDINGS BHD,3689,4/11/2019,35.0,34.98,35.08,35.08,192500.0,Main Market,Consumer Products & Services,0.002858776
FRASER & NEAVE HOLDINGS BHD,3689,4/12/2019,35.04,33.4,35.06,33.4,96600.0,Main Market,Consumer Products & Services,-0.047890536
FRASER & NEAVE HOLDINGS BHD,3689,4/15/2019,34.06,33.64,34.8,34.8,101300.0,Main Market,Consumer Products & Services,0.041916168
FRASER & NEAVE HOLDINGS BHD,3689,4/17/2019,34.5,34.5,35.2,34.74,56000.0,Main Market,Consumer Products & Services,-0.0017241379999999998
FRASER & NEAVE HOLDINGS BHD,3689,4/18/2019,34.74,34.6,35.0,34.8,71700.0,Main Market,Consumer Products & Services,0.0017271160000000001
FRASER & NEAVE HOLDINGS BHD,3689,4/19/2019,34.8,34.36,34.8,34.42,45300.0,Main Market,Consumer Products & Services,-0.01091954
FRASER & NEAVE HOLDINGS BHD,3689,4/22/2019,34.5,34.22,34.58,34.56,1000.0,Main Market,Consumer Products & Services,0.004067403
FRASER & NEAVE HOLDINGS BHD,3689,4/23/2019,34.24,33.66,34.4,34.4,374200.0,Main Market,Consumer Products & Services,-0.00462963
GENTING BHD,3182,2/25/2019,7.52,7.38,7.56,7.4,2162400.0,Main Market,Consumer Products & Services,0.0
GENTING BHD,3182,2/26/2019,7.4,7.4,7.48,7.44,2324900.0,Main Market,Consumer Products & Services,0.005405405
GENTING BHD,3182,2/27/2019,7.44,7.3,7.44,7.32,3272700.0,Main Market,Consumer Products & Services,-0.016129031999999998
GENTING BHD,3182,2/28/2019,7.5,7.37,7.53,7.37,5232500.0,Main Market,Consumer Products & Services,0.0068306009999999995
GENTING BHD,3182,3/1/2019,7.37,7.17,7.37,7.24,5046100.0,Main Market,Consumer Products & Services,-0.017639077
GENTING BHD,3182,3/4/2019,7.2,7.11,7.23,7.13,4813000.0,Main Market,Consumer Products & Services,-0.01519337
GENTING BHD,3182,3/5/2019,7.1,7.1,7.22,7.11,3271600.0,Main Market,Consumer Products & Services,-0.0028050490000000004
GENTING BHD,3182,3/6/2019,7.17,7.15,7.21,7.15,2526100.0,Main Market,Consumer Products & Services,0.005625879
GENTING BHD,3182,3/7/2019,7.15,7.06,7.16,7.12,1919100.0,Main Market,Consumer Products & Services,-0.004195804
GENTING BHD,3182,3/8/2019,7.15,7.05,7.15,7.05,1590100.0,Main Market,Consumer Products & Services,-0.009831461
GENTING BHD,3182,3/11/2019,7.08,6.97,7.1,6.98,3691100.0,Main Market,Consumer Products & Services,-0.009929078000000001
GENTING BHD,3182,3/12/2019,6.99,6.97,7.03,7.01,2782300.0,Main Market,Consumer Products & Services,0.004297994
GENTING BHD,3182,3/13/2019,7.01,6.99,7.05,7.01,3054300.0,Main Market,Consumer Products & Services,0.0
GENTING BHD,3182,3/14/2019,7.05,6.97,7.05,6.98,2410500.0,Main Market,Consumer Products & Services,-0.004279601
GENTING BHD,3182,3/15/2019,6.98,6.87,6.99,6.95,9509800.0,Main Market,Consumer Products & Services,-0.004297994
GENTING BHD,3182,3/18/2019,6.95,6.95,7.06,7.03,2462600.0,Main Market,Consumer Products & Services,0.011510791000000001
GENTING BHD,3182,3/19/2019,7.0,6.9,7.03,6.93,3708900.0,Main Market,Consumer Products & Services,-0.014224751
GENTING BHD,3182,3/20/2019,6.93,6.9,6.97,6.93,2923800.0,Main Market,Consumer Products & Services,0.0
GENTING BHD,3182,3/21/2019,6.93,6.88,6.96,6.91,5244200.0,Main Market,Consumer Products & Services,-0.002886003
GENTING BHD,3182,3/22/2019,6.9,6.85,6.98,6.92,3026400.0,Main Market,Consumer Products & Services,0.001447178
GENTING BHD,3182,3/25/2019,6.92,6.84,6.92,6.86,2392000.0,Main Market,Consumer Products & Services,-0.00867052
GENTING BHD,3182,3/26/2019,6.86,6.78,6.9,6.78,2053100.0,Main Market,Consumer Products & Services,-0.011661808000000001
GENTING BHD,3182,3/27/2019,6.78,6.61,6.8,6.61,4202900.0,Main Market,Consumer Products & Services,-0.025073746
GENTING BHD,3182,3/28/2019,6.67,6.64,6.79,6.7,6496800.0,Main Market,Consumer Products & Services,0.013615733999999999
GENTING BHD,3182,3/29/2019,6.77,6.57,6.79,6.64,8446400.0,Main Market,Consumer Products & Services,-0.008955224
GENTING BHD,3182,4/1/2019,6.69,6.55,6.69,6.6,6880400.0,Main Market,Consumer Products & Services,-0.006024096
GENTING BHD,3182,4/2/2019,6.66,6.63,6.72,6.7,2858300.0,Main Market,Consumer Products & Services,0.015151515
GENTING BHD,3182,4/3/2019,6.75,6.73,6.96,6.95,3851900.0,Main Market,Consumer Products & Services,0.037313433
GENTING BHD,3182,4/4/2019,6.9,6.77,6.9,6.8,3581000.0,Main Market,Consumer Products & Services,-0.021582734
GENTING BHD,3182,4/5/2019,6.8,6.77,6.83,6.78,1844200.0,Main Market,Consumer Products & Services,-0.0029411759999999998
GENTING BHD,3182,4/8/2019,6.8,6.8,6.85,6.83,2900900.0,Main Market,Consumer Products & Services,0.0073746309999999995
GENTING BHD,3182,4/9/2019,6.83,6.81,6.84,6.83,1974400.0,Main Market,Consumer Products & Services,0.0
GENTING BHD,3182,4/10/2019,6.82,6.75,6.82,6.79,2221500.0,Main Market,Consumer Products & Services,-0.005856515
GENTING BHD,3182,4/11/2019,6.79,6.68,6.8,6.68,2334800.0,Main Market,Consumer Products & Services,-0.016200295
GENTING BHD,3182,4/12/2019,6.7,6.69,6.77,6.7,2048700.0,Main Market,Consumer Products & Services,0.0029940120000000003
GENTING BHD,3182,4/15/2019,6.7,6.68,6.76,6.69,1520100.0,Main Market,Consumer Products & Services,-0.0014925370000000002
GENTING BHD,3182,4/17/2019,6.72,6.65,6.75,6.75,2663100.0,Main Market,Consumer Products & Services,0.00896861
GENTING BHD,3182,4/18/2019,6.77,6.67,6.77,6.73,1428000.0,Main Market,Consumer Products & Services,-0.002962963
