,code,date,news,extract_code,extracted_date
2387,https://www.klsescreener.com/v2/news/stock/5211,"Sinchew22 Mar, 2019 11:48am - 5 days ago",新合约贡献560万净利·双威建筑评级目标价不变,5211,2019-03-22
3996,https://www.klsescreener.com/v2/news/stock/5213,"Nanyang02 Mar, 2019 00:00am - 2 weeks ago",建乐集团8548万建排屋,5213,2019-03-02
3994,https://www.klsescreener.com/v2/news/stock/5213,"Sinchew14 Mar, 2019 11:27am - 4 days ago",建乐凭单4月15日到期,5213,2019-03-14
3998,https://www.klsescreener.com/v2/news/stock/5213,"TheEdge01 Mar, 2019 20:34pm - 2 weeks ago",建乐获8548万设计与建设合约,5213,2019-03-01
3999,https://www.klsescreener.com/v2/news/stock/5213,"TheEdge01 Mar, 2019 20:11pm - 2 weeks ago",Sentoria bags design & build contract worth RM85.4mil,5213,2019-03-01
699,https://www.klsescreener.com/v2/news/stock/5216,"TheEdge28 Feb, 2019 16:46pm - 2 weeks ago","Datasonic's 3Q earnings weaken without delivery of secure ID, consumables",5216,2019-02-28
698,https://www.klsescreener.com/v2/news/stock/5216,"TheEdge28 Feb, 2019 18:03pm - 2 weeks ago",德达飞讯第三季净利下降,5216,2019-02-28
700,https://www.klsescreener.com/v2/news/stock/5216,"TheStar28 Feb, 2019 14:46pm - 2 weeks ago",Datasonic net profit falls 38% to RM9mil in Q3,5216,2019-02-28
14383,https://www.klsescreener.com/v2/news/stock/5218,"Orientaldaily26 Mar, 2019 21:53pm - 22 hours ago",172億訂單撐工程建築業務　沙布拉能源2020下半年轉旺,5218,2019-03-26
14386,https://www.klsescreener.com/v2/news/stock/5218,"TheEdge26 Mar, 2019 13:02pm - 1 day ago",沙能源转亏为盈 券商下调目标价,5218,2019-03-26
14391,https://www.klsescreener.com/v2/news/stock/5218,"TheStar26 Mar, 2019 09:41am - 1 day ago",Quick take: Sapura Energy shares fall despite special dividend payout news,5218,2019-03-26
14392,https://www.klsescreener.com/v2/news/stock/5218,"Sinchew26 Mar, 2019 09:34am - 1 day ago",售资产获益拉抬·沙布拉能源末季转盈赚5亿,5218,2019-03-26
14377,https://www.klsescreener.com/v2/news/stock/5218,"Sinchew27 Mar, 2019 12:02pm - 8 hours ago",明后年才可真正转盈·沙布拉能源前景改善,5218,2019-03-27
7860,https://www.klsescreener.com/v2/news/stock/5218,"Nanyang16 Mar, 2019 00:00am - 2 days ago","沙布拉能源 
两年净利看俏",5218,2019-03-16
7864,https://www.klsescreener.com/v2/news/stock/5218,"Sinchew15 Mar, 2019 14:41pm - 2 days ago",油气股掀炒风·沙布拉成交量破17亿,5218,2019-03-15
14378,https://www.klsescreener.com/v2/news/stock/5218,"TheEdge27 Mar, 2019 10:59am - 9 hours ago",Sapura Energy’s E&C job flows expected to improve in FY20,5218,2019-03-27
10778,https://www.klsescreener.com/v2/news/stock/5219,"TheEdge22 Mar, 2019 08:34am - 5 days ago",Yeo sees RM1b business opportunities in NEM segment,5219,2019-03-22
10782,https://www.klsescreener.com/v2/news/stock/5219,"TheEdge15 Mar, 2019 19:21pm - 1 week ago",Pestech to partner with Japanese to bid for local solar power project,5219,2019-03-15
10781,https://www.klsescreener.com/v2/news/stock/5219,"TheEdge15 Mar, 2019 20:35pm - 1 week ago",Pestech与日企合作 竞标本地太阳能发电项目,5219,2019-03-15
10777,https://www.klsescreener.com/v2/news/stock/5219,"TheEdge22 Mar, 2019 11:10am - 5 days ago",NEM的10亿商机,5219,2019-03-22
8455,https://www.klsescreener.com/v2/news/stock/5222,"TheEdge08 Mar, 2019 00:41am - 1 week ago",Govt ready to consider ANAK's proposal to reclaim Felda assets,5222,2019-03-08
8468,https://www.klsescreener.com/v2/news/stock/5222,"TheStar02 Mar, 2019 00:00am - 2 weeks ago",Fixing Bank Pembangunan,5222,2019-03-02
8467,https://www.klsescreener.com/v2/news/stock/5222,"TheEdge02 Mar, 2019 16:41pm - 2 weeks ago",FGV senior officer detained by MACC,5222,2019-03-02
8466,https://www.klsescreener.com/v2/news/stock/5222,"TheEdge03 Mar, 2019 17:31pm - 2 weeks ago",FGV pledges cooperation over arrest of senior officer by MACC,5222,2019-03-03
8463,https://www.klsescreener.com/v2/news/stock/5222,"TheEdge06 Mar, 2019 10:38am - 1 week ago",KAF Seagroatt & Campbell upgrades FGV to buy; price target RM1.50,5222,2019-03-06
8462,https://www.klsescreener.com/v2/news/stock/5222,"TheEdge06 Mar, 2019 11:11am - 1 week ago",KAF西金上修FGV至买入,5222,2019-03-06
8461,https://www.klsescreener.com/v2/news/stock/5222,"TheEdge06 Mar, 2019 17:08pm - 1 week ago","2019 a 'turning point' for palm oil industry, says FGV chairman",5222,2019-03-06
8557,https://www.klsescreener.com/v2/news/stock/5222,"TheEdge20 Mar, 2019 10:17am - 1 week ago",Strong growth seen for Eonmetall’s racking system ops,5222,2019-03-20
8454,https://www.klsescreener.com/v2/news/stock/5222,"TheEdge08 Mar, 2019 18:54pm - 1 week ago",Najib says Govt should safeguard FGV's interests,5222,2019-03-08
8553,https://www.klsescreener.com/v2/news/stock/5222,"TheEdge20 Mar, 2019 16:16pm - 1 week ago",FGV advances 11%; trading volume doubles,5222,2019-03-20
8552,https://www.klsescreener.com/v2/news/stock/5222,"TheEdge20 Mar, 2019 16:30pm - 1 week ago",FGV涨11% 成交量翻倍,5222,2019-03-20
8551,https://www.klsescreener.com/v2/news/stock/5222,"TheEdge20 Mar, 2019 18:26pm - 1 week ago",Lawyer questions legality of FGV striking out application against counterclaim,5222,2019-03-20
8550,https://www.klsescreener.com/v2/news/stock/5222,"TheEdge21 Mar, 2019 10:25am - 6 days ago",Lawyer questions legality of FGV’s application to strike out counterclaim,5222,2019-03-21
8459,https://www.klsescreener.com/v2/news/stock/5222,"TheEdge07 Mar, 2019 10:18am - 1 week ago",2019 a ‘turning point’ for palm oil industry — FGV,5222,2019-03-07
8547,https://www.klsescreener.com/v2/news/stock/5222,"TheEdge27 Mar, 2019 13:05pm - 7 hours ago",Isa Samad withdraws discovery application in FGV suit,5222,2019-03-27
8458,https://www.klsescreener.com/v2/news/stock/5222,"Sinchew07 Mar, 2019 11:01am - 1 week ago",鲜果串增产· 精简成本·FGV控股有望转盈,5222,2019-03-07
8470,https://www.klsescreener.com/v2/news/stock/5222,"TheEdge01 Mar, 2019 10:44am - 2 weeks ago",FGV hopes to settle legacy issues in 1Q,5222,2019-03-01
8469,https://www.klsescreener.com/v2/news/stock/5222,"Nanyang01 Mar, 2019 23:40pm - 2 weeks ago",FGV控股 需时转亏为盈,5222,2019-03-01
8471,https://www.klsescreener.com/v2/news/stock/5222,"TheEdge01 Mar, 2019 08:26am - 2 weeks ago",CIMB Research raises target price for FGV to RM1.10,5222,2019-03-01
4526,https://www.klsescreener.com/v2/news/stock/5225,"TheEdge06 Mar, 2019 08:31am - 1 week ago",Khazanah posts first pre-tax loss since 2005,5225,2019-03-06
4528,https://www.klsescreener.com/v2/news/stock/5225,"Sinchew05 Mar, 2019 18:35pm - 1 week ago",2018投资失利·减记73亿·国库控股10年首亏63亿,5225,2019-03-05
4514,https://www.klsescreener.com/v2/news/stock/5225,"Nanyang15 Mar, 2019 20:32pm - 2 days ago",消费者料流向私人医院 免费医保激励保健股,5225,2019-03-15
4517,https://www.klsescreener.com/v2/news/stock/5225,"Orientaldaily13 Mar, 2019 20:42pm - 4 days ago",經濟蕭條 里拉貶值　涉足土耳其公司衝擊小,5225,2019-03-13
4521,https://www.klsescreener.com/v2/news/stock/5225,"TheStar09 Mar, 2019 00:00am - 1 week ago",Spotlight on Khazanah,5225,2019-03-09
4522,https://www.klsescreener.com/v2/news/stock/5225,"TheStar07 Mar, 2019 17:10pm - 1 week ago",KLCI ends on flat note,5225,2019-03-07
4523,https://www.klsescreener.com/v2/news/stock/5225,"TheEdge06 Mar, 2019 10:51am - 1 week ago",国库控股自2005年以来首次出现税前亏损,5225,2019-03-06
4527,https://www.klsescreener.com/v2/news/stock/5225,"TheStar06 Mar, 2019 00:00am - 1 week ago",Khazanah looks   to profit after loss,5225,2019-03-06
13663,https://www.klsescreener.com/v2/news/stock/5225,"TheEdge26 Mar, 2019 18:02pm - 1 day ago",林冠英：货币互换后 武士债券实际成本接近4%,5225,2019-03-26
13662,https://www.klsescreener.com/v2/news/stock/5225,"TheEdge27 Mar, 2019 10:22am - 9 hours ago",Samurai bond effective cost is ‘nearly 4%’after currency swap,5225,2019-03-27
13678,https://www.klsescreener.com/v2/news/stock/5225,"TheStar19 Mar, 2019 11:56am - 1 week ago",Connecting the power of capital to a nation's vision,5225,2019-03-19
13677,https://www.klsescreener.com/v2/news/stock/5225,"TheStar19 Mar, 2019 12:27pm - 1 week ago",Quick take: IHH Healthcare sees 1.4b shares crossed valued at RM8.4b,5225,2019-03-19
13675,https://www.klsescreener.com/v2/news/stock/5225,"TheStar20 Mar, 2019 09:21am - 1 week ago",IHH in off-market deal worth RM8.4bil,5225,2019-03-20
13672,https://www.klsescreener.com/v2/news/stock/5225,"TheStar20 Mar, 2019 12:33pm - 1 week ago","KKR, CVC, other PE firms bid for Asian hospital business",5225,2019-03-20
13664,https://www.klsescreener.com/v2/news/stock/5225,"TheEdge26 Mar, 2019 17:29pm - 1 day ago",Malaysia's Samurai bond effective cost is 'nearly 4%' after currency swap — Guan Eng,5225,2019-03-26
13668,https://www.klsescreener.com/v2/news/stock/5225,"Nanyang23 Mar, 2019 00:10am - 4 days ago","IHH医疗保健
致力改善富通净利",5225,2019-03-23
13669,https://www.klsescreener.com/v2/news/stock/5225,"TheStar22 Mar, 2019 09:02am - 5 days ago","Maybank IB maintains buy on IHH, TP of RM6.90",5225,2019-03-22
1163,https://www.klsescreener.com/v2/news/stock/5226,"TheStar01 Mar, 2019 10:18am - 2 weeks ago",Gabungan AQRS profits fell 68% in Q4,5226,2019-03-01
1198,https://www.klsescreener.com/v2/news/stock/5226,"Orientaldaily18 Mar, 2019 22:03pm - 1 week ago",PTMP面對融資挑戰　建築股反彈動力恐短暫,5226,2019-03-18
11033,https://www.klsescreener.com/v2/news/stock/5230,"TheEdge08 Mar, 2019 10:53am - 2 weeks ago",Focus on offline travel insurance expected for Tune Protect,5230,2019-03-08
11031,https://www.klsescreener.com/v2/news/stock/5230,"TheEdge12 Mar, 2019 08:32am - 2 weeks ago","Tune Protect may move higher, says RHB Retail Research",5230,2019-03-12
814,https://www.klsescreener.com/v2/news/stock/5236,"TheEdge18 Mar, 2019 13:34pm - 9 minutes ago",分析员：金群利推印尼项目为正面发展,5236,2019-03-18
815,https://www.klsescreener.com/v2/news/stock/5236,"TheEdge18 Mar, 2019 11:50am - 1 hour ago","Matrix Concepts' launch of Indonesian development a positive move, say analysts",5236,2019-03-18
858,https://www.klsescreener.com/v2/news/stock/5236,"TheEdge14 Mar, 2019 10:50am - 1 week ago",Matrix expects earnings contribution from JV in FY20-FY21,5236,2019-03-14
859,https://www.klsescreener.com/v2/news/stock/5236,"Nanyang14 Mar, 2019 00:11am - 1 week ago","金群利集团
进军印尼长利多",5236,2019-03-14
860,https://www.klsescreener.com/v2/news/stock/5236,"TheEdge13 Mar, 2019 10:49am - 2 weeks ago",Matrix plans placement to fund Indonesian venture,5236,2019-03-13
866,https://www.klsescreener.com/v2/news/stock/5236,"TheEdge12 Mar, 2019 19:37pm - 2 weeks ago",Matrix Concepts plans private placement to raise up to RM147m for Indonesian venture,5236,2019-03-12
864,https://www.klsescreener.com/v2/news/stock/5236,"Nanyang12 Mar, 2019 22:45pm - 2 weeks ago",推动印尼业务 金群利私配筹1.47亿,5236,2019-03-12
865,https://www.klsescreener.com/v2/news/stock/5236,"TheEdge12 Mar, 2019 20:30pm - 2 weeks ago",金群利拟私下配售 为印尼联营筹达1.47亿,5236,2019-03-12
818,https://www.klsescreener.com/v2/news/stock/5236,"TheStar18 Mar, 2019 08:24am - 5 hours ago","RHB maintains buy on Matrix, TP at RM2.35",5236,2019-03-18
852,https://www.klsescreener.com/v2/news/stock/5236,"TheEdge19 Mar, 2019 10:33am - 1 week ago",Investors believed to be comfortable with Matrix’s IFD project in Jakarta,5236,2019-03-19
856,https://www.klsescreener.com/v2/news/stock/5236,"TheEdge18 Mar, 2019 08:58am - 1 week ago",Matrix expects FY19 performance to at least match FY18’s,5236,2019-03-18
